"","Result.x","Method.x","Fighter.x","Opponent.x","CountFights.x","PreviousOutcome.x","StreakLength.x","WinRatio.x","FinishRatio.x","FinishPrevious.x","FinishedRatio.x","FinishCount.x","FinishedCount.x","DamageDiff.x","CountFights.y","PreviousOutcome.y","StreakLength.y","WinRatio.y","FinishRatio.y","FinishPrevious.y","FinishedRatio.y","FinishCount.y","FinishedCount.y","DamageDiff.y","delta_FP","delta_FIP","delta_FC","delta_FIC"
"331","win","Decision (Unanimous)","Pat Curran","John Teixeira",29,1,2,0.758620689655172,0.413793103448276,FALSE,0.0344827586206897,12,1,6,25,0,-1,0.84,0.56,FALSE,0.08,14,2,4.66666666666667,0,0,-2,-1
"332","draw","DrawN/A)","Roger Huerta","Joe Jordan",2,1,2,1,1,TRUE,0,2,0,2,22,0,-2,0.590909090909091,0.454545454545455,FALSE,0.318181818181818,10,7,1.25,1,-1,-8,-7
"333","loss","TKO (Jaw Injury)","Roger Huerta","Ryan Schultz",3,0,-1,0.666666666666667,0.666666666666667,FALSE,0.333333333333333,2,1,1,9,1,1,0.777777777777778,0.666666666666667,FALSE,0.222222222222222,6,2,2,0,1,-4,-1
"334","win","Submission (Rear-Naked Choke)","Roger Huerta","Jake Short",7,1,3,0.714285714285714,0.571428571428571,TRUE,0.285714285714286,4,2,1.33333333333333,13,0,-1,0.615384615384615,0.384615384615385,FALSE,0.384615384615385,5,5,0.833333333333333,1,-1,-1,-3
"335","NC","No Contest (Result Overturned by Commission)","Roger Huerta","Melvin Guillard",9,1,5,0.777777777777778,0.666666666666667,TRUE,0.222222222222222,6,2,2,22,1,1,0.727272727272727,0.545454545454545,FALSE,0.227272727272727,12,5,2,1,0,-6,-3
"336","win","TKO (Punches)","Roger Huerta","Alberto Crane",21,1,11,0.857142857142857,0.666666666666667,TRUE,0.142857142857143,14,3,3.5,8,1,8,1,0.875,TRUE,0,7,0,7,0,0,7,3
"337","loss","Decision (Unanimous)","Roger Huerta","Kenny Florian",23,1,13,0.869565217391304,0.695652173913043,TRUE,0.130434782608696,16,3,4,12,1,4,0.75,0.75,TRUE,0.0833333333333333,9,1,4.5,0,0,7,2
"338","loss","Submission (Guillotine Choke)","Roger Huerta","Benson Henderson",35,1,2,0.685714285714286,0.542857142857143,TRUE,0.2,19,7,2.375,32,0,-2,0.75,0.40625,FALSE,0.09375,13,3,3.25,1,0,6,4
"339","draw","DrawN/A)","Josh Neer","Joe Jordan",2,1,2,1,1,TRUE,0,2,0,2,20,1,4,0.65,0.5,TRUE,0.25,10,5,1.66666666666667,0,0,-8,-5
"340","loss","Decision (Split)","Josh Neer","Spencer Fisher",4,1,1,0.75,0.5,FALSE,0.25,2,1,1,8,1,8,1,1,TRUE,0,8,0,8,-1,0,-6,1
"341","win","TKO (Punches)","Josh Neer","David Gardner",8,1,3,0.75,0.625,TRUE,0.125,5,1,2.5,9,1,1,0.777777777777778,0.333333333333333,FALSE,0.222222222222222,3,2,1,1,0,2,-1
"342","win","Submission (Triangle Choke)","Josh Neer","Derrick Noble",11,1,6,0.818181818181818,0.727272727272727,TRUE,0.0909090909090909,8,1,4,21,0,-2,0.666666666666667,0.523809523809524,FALSE,0.238095238095238,11,5,1.83333333333333,1,-1,-3,-4
"343","loss","Technical Submission (Rear-Naked Choke)","Josh Neer","Drew Fickett",15,1,10,0.866666666666667,0.733333333333333,TRUE,0.0666666666666667,11,1,5.5,29,1,2,0.896551724137931,0.655172413793103,TRUE,0.0689655172413793,19,2,6.33333333333333,0,0,-8,-1
"344","win","Submission (Triangle Choke)","Josh Neer","Forrest Petz",16,0,-1,0.8125,0.6875,FALSE,0.125,11,2,3.66666666666667,12,1,2,0.916666666666667,0.833333333333333,TRUE,0,10,0,10,-1,1,1,2
"345","loss","Submission (Rear-Naked Choke)","Josh Neer","Nick Thompson",17,1,1,0.823529411764706,0.705882352941177,TRUE,0.117647058823529,12,2,4,29,1,4,0.689655172413793,0.586206896551724,FALSE,0.310344827586207,17,9,1.7,1,0,-5,-7
"346","win","Submission (Triangle Choke)","Josh Neer","Melvin Guillard",19,1,1,0.789473684210526,0.684210526315789,TRUE,0.157894736842105,13,3,3.25,26,1,3,0.730769230769231,0.576923076923077,TRUE,0.230769230769231,15,6,2.14285714285714,0,0,-2,-3
"347","win","Decision (Unanimous)","Josh Neer","Joe Stevenson",20,1,2,0.8,0.7,TRUE,0.15,14,3,3.5,30,1,9,0.8,0.533333333333333,FALSE,0.1,16,3,4,1,0,-2,0
"348","loss","Decision (Unanimous)","Josh Neer","Joshua Burkman",21,1,3,0.80952380952381,0.666666666666667,FALSE,0.142857142857143,14,3,3.5,19,0,-1,0.789473684210526,0.631578947368421,FALSE,0.210526315789474,12,4,2.4,0,-1,2,-1
"349","loss","Submission (Kimura)","Josh Neer","Nick Diaz",22,0,-1,0.772727272727273,0.636363636363636,FALSE,0.136363636363636,14,3,3.5,18,1,1,0.666666666666667,0.555555555555556,FALSE,0.0555555555555556,10,1,5,0,0,4,2
"350","loss","Decision (Split)","Josh Neer","Nate Diaz",31,1,3,0.774193548387097,0.645161290322581,FALSE,0.161290322580645,20,5,3.33333333333333,11,1,4,0.818181818181818,0.818181818181818,TRUE,0.0909090909090909,9,1,4.5,-1,0,11,4
"351","win","Submission (Triangle Choke)","Josh Neer","Mac Danzig",32,0,-1,0.75,0.625,FALSE,0.15625,20,5,3.33333333333333,24,0,-1,0.75,0.583333333333333,FALSE,0.0833333333333333,14,2,4.66666666666667,0,0,6,3
"352","loss","Decision (Unanimous)","Josh Neer","Kurt Pellegrino",33,1,1,0.757575757575758,0.636363636363636,TRUE,0.151515151515152,21,5,3.5,18,1,2,0.777777777777778,0.611111111111111,TRUE,0.166666666666667,11,3,2.75,0,0,10,2
"353","loss","Technical Submission (Guillotine Choke)","Josh Neer","Justin Edwards",45,0,-1,0.733333333333333,0.644444444444444,FALSE,0.155555555555556,29,7,3.625,9,0,-1,0.777777777777778,0.666666666666667,FALSE,0,6,0,6,0,1,23,7
"354","loss","DecisionN/A)","Toby Imada","Joe Stevenson",14,1,2,0.714285714285714,0.642857142857143,TRUE,0.214285714285714,9,3,2.25,5,0,-2,0.4,0.4,FALSE,0.6,2,3,0.5,1,-1,7,0
"355","loss","Decision (Unanimous)","Toby Imada","Antonio McKee",17,0,-3,0.588235294117647,0.529411764705882,FALSE,0.235294117647059,9,4,1.8,11,0,-2,0.727272727272727,0.363636363636364,FALSE,0.272727272727273,4,3,1,0,-1,5,1
"356","loss","Decision (Unanimous)","Toby Imada","Jake Shields",21,1,2,0.571428571428571,0.523809523809524,TRUE,0.238095238095238,11,5,1.83333333333333,16,0,-1,0.6875,0.3125,FALSE,0.125,5,2,1.66666666666667,1,0,6,3
"357","win","Submission (Rear-Naked Choke)","Toby Imada","David Gardner",31,1,2,0.580645161290323,0.516129032258065,TRUE,0.258064516129032,16,8,1.77777777777778,15,0,-2,0.6,0.333333333333333,FALSE,0.266666666666667,5,4,1,1,0,11,4
"358","win","Technical Submission (Inverted Triangle Choke)","Toby Imada","Jorge Masvidal",36,1,7,0.638888888888889,0.583333333333333,TRUE,0.222222222222222,21,8,2.33333333333333,20,1,3,0.85,0.45,TRUE,0.1,9,2,3,0,0,12,6
"359","win","KO (Punch)","Toby Imada","Daisuke Hanazawa",38,0,-1,0.631578947368421,0.578947368421053,FALSE,0.236842105263158,22,9,2.2,31,1,2,0.483870967741935,0.32258064516129,TRUE,0.258064516129032,10,8,1.11111111111111,-1,1,12,1
"360","win","Submission (Armbar)","Toby Imada","James Krause",39,1,1,0.641025641025641,0.58974358974359,TRUE,0.230769230769231,23,9,2.3,13,1,1,0.846153846153846,0.846153846153846,TRUE,0.0769230769230769,11,1,5.5,0,0,12,8
"361","loss","Decision (Unanimous)","Toby Imada","Luiz Firmino",46,1,1,0.652173913043478,0.608695652173913,TRUE,0.217391304347826,28,10,2.54545454545455,20,1,1,0.7,0.4,TRUE,0.05,8,1,4,0,0,20,9
"362","loss","Decision (Unanimous)","Toby Imada","James Krause",47,0,-1,0.638297872340426,0.595744680851064,FALSE,0.212765957446809,28,10,2.54545454545455,22,1,6,0.818181818181818,0.772727272727273,TRUE,0.0909090909090909,17,2,5.66666666666667,-1,0,11,8
"363","draw","Draw (Majority)","Toby Imada","Hiroyuki Takaya",48,0,-2,0.625,0.583333333333333,FALSE,0.208333333333333,28,10,2.54545454545455,29,0,-2,0.586206896551724,0.379310344827586,FALSE,0.241379310344828,11,7,1.375,0,-1,17,3
"364","loss","KO (Punch)","Eric Reynolds","Luis Palomino",9,1,9,1,1,TRUE,0,9,0,9,8,1,1,0.75,0.625,TRUE,0.25,5,2,1.66666666666667,0,0,4,-2
"365","win","TKO (Head Kick and Punches)","Eric Reynolds","Thomas Schulte",11,1,1,0.909090909090909,0.909090909090909,TRUE,0.0909090909090909,10,1,5,25,1,4,0.72,0.72,TRUE,0.2,18,5,3,0,0,-8,-4
"366","loss","Submission (Rear-Naked Choke)","Eric Reynolds","Jorge Masvidal",13,0,-1,0.846153846153846,0.846153846153846,FALSE,0.153846153846154,11,2,3.66666666666667,21,0,-1,0.80952380952381,0.428571428571429,FALSE,0.142857142857143,9,3,2.25,0,0,2,-1
"367","win","TKO (Punches)","Eric Reynolds","Greg Loughran",14,0,-2,0.785714285714286,0.785714285714286,FALSE,0.214285714285714,11,3,2.75,31,0,-1,0.580645161290323,0.516129032258065,FALSE,0.290322580645161,16,9,1.6,0,0,-5,-6
"368","win","Submission (Guillotine Choke)","Eric Reynolds","Travis Cox",16,0,-1,0.75,0.75,FALSE,0.25,12,4,2.4,15,1,1,0.4,0.4,TRUE,0.466666666666667,6,7,0.75,-1,1,6,-3
"369","loss","Decision (Split)","Eric Reynolds","Robert Emerson",17,1,1,0.764705882352941,0.764705882352941,TRUE,0.235294117647059,13,4,2.6,21,1,1,0.523809523809524,0.285714285714286,TRUE,0.0952380952380952,6,2,2,0,0,7,2
"370","win","Decision (Unanimous)","Eric Reynolds","Jonatas Novaes",18,0,-1,0.722222222222222,0.722222222222222,FALSE,0.222222222222222,13,4,2.6,12,1,4,0.75,0.583333333333333,TRUE,0,7,0,7,-1,0,6,4
"371","loss","KO (Punch)","Eric Reynolds","Musa Khamanaev",25,0,-1,0.72,0.64,FALSE,0.24,16,6,2.28571428571429,17,1,6,0.823529411764706,0.588235294117647,TRUE,0.117647058823529,10,2,3.33333333333333,-1,1,6,4
"372","loss","Decision (Unanimous)","Eric Reynolds","Jorge Patino",26,0,-2,0.692307692307692,0.615384615384615,FALSE,0.269230769230769,16,7,2,53,0,-1,0.660377358490566,0.528301886792453,FALSE,0.169811320754717,28,9,2.8,0,0,-12,-2
"373","win","Decision (Split)","Hamiz Mamedov","Vitaliy Ostrovskiy",4,1,1,0.25,0.25,TRUE,0,1,0,1,11,1,1,0.545454545454545,0.545454545454545,TRUE,0.454545454545455,6,5,1,0,0,-5,-5
"374","win","Technical Submission (Guillotine Choke)","Greg Loughran","Andre Winner",23,1,4,0.521739130434783,0.521739130434783,TRUE,0.304347826086957,12,7,1.5,6,1,6,1,0.833333333333333,FALSE,0,5,0,5,1,0,7,7
"375","loss","Submission (Heel Hook)","Greg Loughran","Edson Berto",32,0,-2,0.5625,0.5,FALSE,0.3125,16,10,1.45454545454545,24,0,-2,0.625,0.5,FALSE,0.166666666666667,12,4,2.4,0,1,4,6
"376","loss","Decision (Unanimous)","Tatsuya Kawajiri","Vitor Ribeiro",9,1,7,0.777777777777778,0.666666666666667,TRUE,0.222222222222222,6,2,2,5,1,5,1,0.8,TRUE,0,4,0,4,0,0,2,2
"377","win","Decision (Unanimous)","Tatsuya Kawajiri","Yves Edwards",11,1,1,0.727272727272727,0.636363636363636,TRUE,0.181818181818182,7,2,2.33333333333333,31,1,4,0.741935483870968,0.645161290322581,FALSE,0.129032258064516,20,4,4,1,0,-13,-2
"378","draw","DrawN/A)","Tatsuya Kawajiri","Caol Uno",13,1,3,0.769230769230769,0.615384615384615,TRUE,0.153846153846154,8,2,2.66666666666667,24,0,-2,0.625,0.375,FALSE,0.333333333333333,9,8,1,1,-1,-1,-6
"379","win","TKO (Punches)","Tatsuya Kawajiri","Vitor Ribeiro",15,1,1,0.733333333333333,0.6,TRUE,0.2,9,3,2.25,10,1,10,1,0.5,FALSE,0,5,0,5,1,0,4,3
"380","win","Decision (Unanimous)","Tatsuya Kawajiri","Luiz Firmino",18,1,4,0.777777777777778,0.666666666666667,TRUE,0.166666666666667,12,3,3,12,0,-1,0.833333333333333,0.5,FALSE,0,6,0,6,1,0,6,3
"381","loss","Submission (Rear-Naked Choke)","Tatsuya Kawajiri","Takanori Gomi",19,1,5,0.789473684210526,0.631578947368421,FALSE,0.157894736842105,12,3,3,24,1,8,0.916666666666667,0.458333333333333,FALSE,0.0416666666666667,11,1,5.5,0,0,1,2
"382","win","Disqualification (Kick to Groin)","Tatsuya Kawajiri","Joachim Hansen",20,0,-1,0.75,0.6,FALSE,0.2,12,4,2.4,17,1,1,0.764705882352941,0.411764705882353,FALSE,0.176470588235294,7,3,1.75,0,1,5,1
"383","win","Decision (Unanimous)","Tatsuya Kawajiri","Luiz Firmino",27,1,2,0.777777777777778,0.592592592592593,FALSE,0.148148148148148,16,4,3.2,15,1,2,0.8,0.466666666666667,TRUE,0,7,0,7,-1,0,9,4
"384","win","Submission (Rear-Naked Choke)","Tatsuya Kawajiri","Ross Ebanez",29,0,-1,0.758620689655172,0.551724137931034,FALSE,0.172413793103448,16,5,2.66666666666667,28,1,2,0.678571428571429,0.357142857142857,TRUE,0.25,10,7,1.25,-1,1,6,-2
"385","win","Decision (Unanimous)","Tatsuya Kawajiri","Gesias Cavalcante",30,1,1,0.766666666666667,0.566666666666667,TRUE,0.166666666666667,17,5,2.83333333333333,18,0,-2,0.777777777777778,0.666666666666667,FALSE,0.111111111111111,12,2,4,1,0,5,3
"386","win","Decision (Unanimous)","Tatsuya Kawajiri","Kazunori Yokota",32,1,3,0.78125,0.5625,TRUE,0.15625,18,5,3,17,1,4,0.705882352941177,0.235294117647059,FALSE,0.235294117647059,4,4,0.8,1,0,14,1
"387","win","Decision (Unanimous)","Tatsuya Kawajiri","Josh Thomson",34,0,-1,0.764705882352941,0.529411764705882,FALSE,0.176470588235294,18,6,2.57142857142857,22,1,2,0.818181818181818,0.590909090909091,FALSE,0.0909090909090909,13,2,4.33333333333333,0,1,5,4
"388","win","TKO (Punches)","Tatsuya Kawajiri","Drew Fickett",36,0,-1,0.75,0.5,FALSE,0.194444444444444,18,7,2.25,55,0,-1,0.745454545454545,0.6,FALSE,0.181818181818182,33,10,3,0,0,-15,-3
"389","win","Submission (Arm-Triangle Choke)","Tatsuya Kawajiri","Joachim Hansen",37,1,1,0.756756756756757,0.513513513513513,TRUE,0.189189189189189,19,7,2.375,33,1,3,0.666666666666667,0.424242424242424,FALSE,0.212121212121212,14,7,1.75,1,0,5,0
"390","win","Submission (Arm-Triangle Choke)","Tatsuya Kawajiri","Kazuyuki Miyata",38,1,2,0.763157894736842,0.526315789473684,TRUE,0.184210526315789,20,7,2.5,19,0,-1,0.578947368421053,0.315789473684211,FALSE,0.315789473684211,6,6,0.857142857142857,1,0,14,1
"391","win","Submission (Triangle Choke)","Tatsuya Kawajiri","Donald Sanchez",39,1,3,0.769230769230769,0.538461538461538,TRUE,0.179487179487179,21,7,2.625,37,1,3,0.675675675675676,0.567567567567568,TRUE,0.135135135135135,21,5,3.5,0,0,0,2
"392","win","Decision (Unanimous)","Tatsuya Kawajiri","Michihiro Omigawa",40,1,4,0.775,0.55,TRUE,0.175,22,7,2.75,26,0,-2,0.5,0.230769230769231,FALSE,0.115384615384615,6,3,1.5,1,0,16,4
"393","loss","Decision (Unanimous)","Tatsuya Kawajiri","Dennis Bermudez",45,1,2,0.777777777777778,0.511111111111111,FALSE,0.155555555555556,23,7,2.875,19,0,-2,0.736842105263158,0.368421052631579,FALSE,0.263157894736842,7,5,1.16666666666667,0,-1,16,2
"394","draw","DrawN/A)","Joachim Hansen","Rafles la Rose",3,1,1,0.666666666666667,0.333333333333333,FALSE,0.333333333333333,1,1,0.5,9,0,-1,0.555555555555556,0.444444444444444,FALSE,0.222222222222222,4,2,1.33333333333333,0,0,-3,-1
"395","win","Decision (Majority)","Joachim Hansen","Takanori Gomi",7,1,3,0.714285714285714,0.428571428571429,TRUE,0.285714285714286,3,2,1,14,1,14,1,0.357142857142857,TRUE,0,5,0,5,0,0,-2,2
"396","loss","Submission (Arm-Triangle Choke)","Joachim Hansen","Vitor Ribeiro",8,1,4,0.75,0.375,FALSE,0.25,3,2,1,8,1,8,1,0.5,FALSE,0,4,0,4,0,0,-1,2
"397","win","Decision (Majority)","Joachim Hansen","Gesias Cavalcante",10,1,1,0.7,0.4,TRUE,0.3,4,3,1,2,1,2,1,1,TRUE,0,2,0,2,0,0,2,3
"398","win","KO (Knee)","Joachim Hansen","Caol Uno",12,1,3,0.75,0.416666666666667,TRUE,0.25,5,3,1.25,27,1,2,0.62962962962963,0.407407407407407,TRUE,0.333333333333333,11,9,1.1,0,0,-6,-6
"399","win","KO (Knee)","Joachim Hansen","Masakazu Imanari",13,1,4,0.769230769230769,0.461538461538462,TRUE,0.230769230769231,6,3,1.5,11,0,-1,0.545454545454545,0.363636363636364,FALSE,0.272727272727273,4,3,1,1,-1,2,0
"400","win","Decision (Split)","Joachim Hansen","Yves Edwards",16,0,-1,0.75,0.4375,FALSE,0.1875,7,3,1.75,39,1,7,0.769230769230769,0.615384615384615,TRUE,0.102564102564103,24,4,4.8,-1,0,-17,-1
"401","win","KO (Knee)","Joachim Hansen","Luiz Azeredo",18,0,-1,0.722222222222222,0.388888888888889,FALSE,0.222222222222222,7,4,1.4,15,1,1,0.666666666666667,0.533333333333333,TRUE,0.0666666666666667,8,1,4,-1,1,-1,3
"402","loss","Decision (Majority)","Joachim Hansen","Eiji Mitsuoka",21,1,1,0.714285714285714,0.428571428571429,TRUE,0.238095238095238,9,5,1.5,18,0,-1,0.611111111111111,0.5,FALSE,0.222222222222222,9,4,1.8,1,0,0,1
"403","win","Submission (Rear-Naked Choke)","Joachim Hansen","Kazuyuki Miyata",22,0,-1,0.681818181818182,0.409090909090909,FALSE,0.227272727272727,9,5,1.5,10,1,1,0.5,0.5,TRUE,0.4,5,4,1,-1,0,4,1
"404","loss","KO (Punches)","Joachim Hansen","Hiroyuki Takaya",29,0,-2,0.655172413793103,0.413793103448276,FALSE,0.206896551724138,12,6,1.71428571428571,21,0,-1,0.571428571428571,0.428571428571429,FALSE,0.285714285714286,9,6,1.28571428571429,0,-1,3,0
"405","win","TKO (Broken Nose)","Andre Amado","Hiroyuki Takaya",4,1,1,0.75,0.5,TRUE,0.25,2,1,1,11,0,-1,0.636363636363636,0.363636363636364,FALSE,0.272727272727273,4,3,1,1,-1,-2,-2
"406","loss","Submission (Armbar)","Andre Amado","Gesias Cavalcante",6,1,3,0.833333333333333,0.666666666666667,TRUE,0.166666666666667,4,1,2,14,1,6,0.857142857142857,0.714285714285714,TRUE,0.0714285714285714,10,1,5,0,0,-6,0
"407","win","Decision (Unanimous)","Andre Amado","Caol Uno",7,0,-1,0.714285714285714,0.571428571428571,FALSE,0.285714285714286,4,2,1.33333333333333,37,1,3,0.648648648648649,0.378378378378378,FALSE,0.297297297297297,14,11,1.16666666666667,0,1,-10,-9
"408","loss","TKO (Punches)","Andre Amado","Katsunori Kikuno",9,0,-1,0.666666666666667,0.444444444444444,FALSE,0.333333333333333,4,3,1,14,1,8,0.785714285714286,0.5,TRUE,0.142857142857143,7,2,2.33333333333333,-1,1,-3,1
"409","win","Decision (Unanimous)","Ross Ebanez","Shaun Beckett",5,1,4,0.8,0.6,TRUE,0,3,0,3,7,1,2,0.571428571428571,0.571428571428571,TRUE,0.428571428571429,4,3,1,0,0,-1,-3
"410","win","TKO (Punches)","Ross Ebanez","Eddy Ellis",6,1,5,0.833333333333333,0.5,FALSE,0,3,0,3,22,1,1,0.363636363636364,0.272727272727273,FALSE,0.409090909090909,6,9,0.6,0,0,-3,-9
"411","loss","Submission (Rear-Naked Choke)","Ross Ebanez","Dennis Hallman",7,1,6,0.857142857142857,0.571428571428571,TRUE,0,4,0,4,49,1,2,0.755102040816326,0.673469387755102,TRUE,0.122448979591837,33,6,4.71428571428571,0,0,-29,-6
"412","win","Decision (Unanimous)","Matt Lee","John Mahlow",6,1,1,0.333333333333333,0,FALSE,0.333333333333333,0,2,0,7,1,1,0.571428571428571,0.428571428571429,FALSE,0.285714285714286,3,2,1,0,0,-3,0
"413","win","TKO (Punches)","Matt Lee","Dyrell Walker",8,1,3,0.5,0,FALSE,0.25,0,2,0,1,1,1,1,0,FALSE,0,0,0,0,0,0,0,2
"414","draw","DrawTroy Waugh)","Matt Lee","Edson Berto",11,1,6,0.636363636363636,0.181818181818182,FALSE,0.181818181818182,2,2,0.666666666666667,10,1,2,0.7,0.7,TRUE,0,7,0,7,-1,0,-5,2
"415","loss","TKO (Elbows and Punches)","Matt Lee","Jorge Masvidal",17,0,-1,0.588235294117647,0.235294117647059,FALSE,0.235294117647059,4,4,0.8,13,1,5,0.846153846153846,0.384615384615385,TRUE,0.0769230769230769,5,1,2.5,-1,0,-1,3
"416","win","Decision (Unanimous)","Matt Lee","Peter Kaljevic",19,1,1,0.578947368421053,0.263157894736842,TRUE,0.263157894736842,5,5,0.833333333333333,7,0,-5,0.142857142857143,0.142857142857143,FALSE,0.714285714285714,1,5,0.166666666666667,1,-1,4,0
"417","loss","KO (Punches)","Nick Thompson","Paul Purcell",19,1,4,0.684210526315789,0.578947368421053,TRUE,0.315789473684211,11,6,1.57142857142857,14,0,-3,0.5,0.357142857142857,FALSE,0.5,5,7,0.625,1,-1,6,-1
"418","win","Submission (Triangle Choke)","Nick Thompson","Nuri Shakir",20,0,-1,0.65,0.55,FALSE,0.35,11,7,1.375,16,0,-1,0.375,0.375,FALSE,0.375,6,6,0.857142857142857,0,0,5,1
"419","loss","TKO (Submission to Punches)","Nick Thompson","Karo Parisyan",33,1,8,0.727272727272727,0.606060606060606,TRUE,0.272727272727273,20,9,2,17,1,4,0.823529411764706,0.470588235294118,FALSE,0.0588235294117647,8,1,4,1,0,12,8
"420","win","TKO (Punches)","Nick Thompson","Mark Weir",42,1,8,0.761904761904762,0.666666666666667,TRUE,0.238095238095238,28,10,2.54545454545455,30,1,1,0.6,0.566666666666667,FALSE,0.366666666666667,17,11,1.41666666666667,1,0,11,-1
"421","loss","Submission (Guillotine Choke)","Nick Thompson","Jake Shields",46,1,12,0.782608695652174,0.673913043478261,TRUE,0.217391304347826,31,10,2.81818181818182,25,1,9,0.8,0.4,TRUE,0.08,10,2,3.33333333333333,0,0,21,8
"422","win","Submission (Armbar)","Scott Henze","Steve Conley",32,0,-3,0.59375,0.5625,FALSE,0.28125,18,9,1.8,12,1,5,0.666666666666667,0.666666666666667,TRUE,0.333333333333333,8,4,1.6,-1,1,10,5
"423","win","Submission (Guillotine Choke)","Derrick Noble","Pat Healy",11,1,2,0.727272727272727,0.545454545454545,TRUE,0.272727272727273,6,3,1.5,7,1,1,0.571428571428571,0.571428571428571,TRUE,0.428571428571429,4,3,1,0,0,2,0
"424","loss","Submission (Rear-Naked Choke)","Derrick Noble","Chris Lytle",14,0,-1,0.714285714285714,0.571428571428571,FALSE,0.214285714285714,8,3,2,27,1,2,0.481481481481481,0.407407407407407,TRUE,0.185185185185185,11,5,1.83333333333333,-1,0,-3,-2
"425","win","Decision (Unanimous)","Derrick Noble","Musail Alaudinov",17,1,2,0.705882352941177,0.588235294117647,TRUE,0.235294117647059,10,4,2,13,1,2,0.769230769230769,0.692307692307692,TRUE,0.153846153846154,9,2,3,0,0,1,2
"426","win","KON/A)","Derrick Noble","Lucas Gwaltney",22,0,-3,0.636363636363636,0.5,FALSE,0.272727272727273,11,6,1.57142857142857,4,0,-1,0.75,0.5,FALSE,0,2,0,2,0,1,9,6
"427","loss","Decision (Unanimous)","Derrick Noble","Antonio McKee",36,1,2,0.666666666666667,0.527777777777778,TRUE,0.25,19,9,1.9,26,1,7,0.807692307692308,0.192307692307692,FALSE,0.153846153846154,5,4,1,1,0,14,5
"428","loss","TKO (Punches)","Derrick Noble","Yves Edwards",39,1,2,0.666666666666667,0.512820512820513,TRUE,0.230769230769231,20,9,2,52,1,2,0.692307692307692,0.557692307692308,TRUE,0.153846153846154,29,8,3.22222222222222,0,0,-9,1
"429","loss","Technical Submission (Rear-Naked Choke)","Derrick Noble","Drew Fickett",40,0,-1,0.65,0.5,FALSE,0.25,20,10,1.81818181818182,49,0,-5,0.73469387755102,0.571428571428571,FALSE,0.183673469387755,28,9,2.8,0,0,-8,1
"430","loss","Decision (Unanimous)","Daisuke Hanazawa","Rich Clementi",10,1,3,0.4,0.1,FALSE,0.3,1,3,0.25,31,1,4,0.67741935483871,0.548387096774194,FALSE,0.193548387096774,17,6,2.42857142857143,0,0,-16,-3
"431","loss","Submission (Triangle Armbar)","Seichi Ikemoto","Steve Berger",8,1,3,0.5,0.375,TRUE,0.375,3,3,0.75,21,0,-1,0.571428571428571,0.428571428571429,FALSE,0.19047619047619,9,4,1.8,1,0,-6,-1
"432","loss","Submission (Arm-Triangle Choke)","Seichi Ikemoto","Hidetaka Monma",18,1,1,0.388888888888889,0.222222222222222,TRUE,0.388888888888889,4,7,0.5,10,0,-3,0.7,0.3,FALSE,0.1,3,1,1.5,1,-1,1,6
"433","loss","Decision (Unanimous)","Seichi Ikemoto","Yves Edwards",29,0,-1,0.448275862068966,0.275862068965517,FALSE,0.379310344827586,8,11,0.666666666666667,41,0,-2,0.731707317073171,0.585365853658537,FALSE,0.121951219512195,24,5,4,0,-1,-16,6
"434","win","TKO (Knee to the Body and Punches)","Seichi Ikemoto","Hidetaka Monma",36,1,2,0.472222222222222,0.277777777777778,FALSE,0.361111111111111,10,13,0.714285714285714,26,1,1,0.576923076923077,0.423076923076923,TRUE,0.269230769230769,11,7,1.375,-1,0,-1,6
"435","win","Decision (Majority)","Steven Ray","Joe Lauzon",26,1,1,0.769230769230769,0.538461538461538,FALSE,0.153846153846154,14,4,2.8,39,1,1,0.692307692307692,0.641025641025641,FALSE,0.179487179487179,25,7,3.125,0,0,-11,-3
"436","loss","KO (Elbows)","Steven Ray","Paul Felder",27,1,2,0.777777777777778,0.518518518518518,FALSE,0.148148148148148,14,4,2.8,16,1,1,0.8125,0.5625,TRUE,0.0625,9,1,4.5,-1,0,5,3
"437","win","Submission (Arm-Triangle Choke)","Josh Emmett","Rocky Johnson",7,1,7,1,0.428571428571429,FALSE,0,3,0,3,36,1,1,0.583333333333333,0.388888888888889,TRUE,0.25,14,9,1.4,-1,0,-11,-9
"438","loss","KO (Elbows)","Josh Emmett","Jeremy Stephens",14,1,2,0.928571428571429,0.428571428571429,TRUE,0,6,0,6,41,1,2,0.658536585365854,0.48780487804878,TRUE,0.0975609756097561,20,4,4,0,0,-14,-4
"439","loss","Decision (Unanimous)","Artem Lobov","Andre Winner",17,0,-1,0.470588235294118,0.235294117647059,FALSE,0.176470588235294,4,3,1,25,1,1,0.64,0.24,FALSE,0.12,6,3,1.5,0,1,-2,0
"440","win","Decision (Split)","Andre Fili","Dennis Bermudez",22,1,1,0.772727272727273,0.5,FALSE,0.181818181818182,11,4,2.2,23,0,-2,0.695652173913043,0.304347826086957,FALSE,0.260869565217391,7,6,1,0,0,4,-2
"441","win","Decision (Unanimous)","Andre Fili","Myles Jury",24,0,-1,0.75,0.458333333333333,FALSE,0.166666666666667,11,4,2.2,20,0,-1,0.85,0.65,FALSE,0.1,13,2,4.33333333333333,0,-1,-2,2
