"","Outcome.x","CountFights.x","PreviousOutcome.x","StreakLength.x","WinRatio.x","FinishRatio.x","FinishPrevious.x","FinishedRatio.x","FinishCount.x","FinishedCount.x","DamageDiff.x","CountFights.y","PreviousOutcome.y","StreakLength.y","WinRatio.y","FinishRatio.y","FinishPrevious.y","FinishedRatio.y","FinishCount.y","FinishedCount.y","DamageDiff.y"
"2045",0,6,1,6,1,1,TRUE,0,6,0,6,24,1,1,0.791666666666667,0.583333333333333,TRUE,0.0833333333333333,14,2,4.66666666666667
"2046",1,10,1,3,0.9,0.9,TRUE,0,9,0,9,14,0,-1,0.642857142857143,0.357142857142857,FALSE,0.285714285714286,5,4,1
"2047",0,11,1,4,0.909090909090909,0.818181818181818,FALSE,0,9,0,9,16,0,-5,0.4375,0.375,FALSE,0.25,6,4,1.2
"2048",0,13,1,1,0.846153846153846,0.769230769230769,TRUE,0.0769230769230769,10,1,5,35,1,1,0.857142857142857,0.628571428571429,FALSE,0.0857142857142857,22,3,5.5
"2049",1,15,0,-2,0.733333333333333,0.666666666666667,FALSE,0.133333333333333,10,2,3.33333333333333,9,1,3,0.777777777777778,0.777777777777778,TRUE,0,7,0,7
"2050",1,23,1,3,0.739130434782609,0.608695652173913,TRUE,0.173913043478261,14,4,2.8,52,0,-3,0.538461538461538,0.538461538461538,FALSE,0.230769230769231,28,12,2.15384615384615
"2051",0,17,1,10,0.882352941176471,0.588235294117647,TRUE,0.117647058823529,10,2,3.33333333333333,22,1,6,0.954545454545455,0.909090909090909,TRUE,0,20,0,20
"2052",0,18,0,-1,0.833333333333333,0.555555555555556,FALSE,0.111111111111111,10,2,3.33333333333333,34,0,-1,0.852941176470588,0.647058823529412,FALSE,0.0882352941176471,22,3,5.5
"2053",0,20,1,1,0.8,0.55,TRUE,0.1,11,2,3.66666666666667,14,0,-1,0.5,0.285714285714286,FALSE,0.0714285714285714,4,1,2
"2054",1,21,0,-1,0.761904761904762,0.523809523809524,FALSE,0.0952380952380952,11,2,3.66666666666667,14,0,-1,0.785714285714286,0.5,FALSE,0.0714285714285714,7,1,3.5
"2055",1,8,0,-2,0.75,0.75,FALSE,0.125,6,1,3,6,1,1,0.166666666666667,0.166666666666667,TRUE,0.666666666666667,1,4,0.2
"2056",1,9,1,1,0.777777777777778,0.777777777777778,TRUE,0.111111111111111,7,1,3.5,14,1,3,0.785714285714286,0.285714285714286,FALSE,0.214285714285714,4,3,1
"2057",1,14,1,1,0.785714285714286,0.571428571428571,FALSE,0.0714285714285714,8,1,4,11,1,4,0.818181818181818,0.727272727272727,TRUE,0.0909090909090909,8,1,4
"2058",1,15,1,2,0.8,0.533333333333333,FALSE,0.0666666666666667,8,1,4,33,1,4,0.545454545454545,0.484848484848485,TRUE,0.151515151515152,16,5,2.66666666666667
"2059",1,17,1,4,0.823529411764706,0.470588235294118,FALSE,0.0588235294117647,8,1,4,33,1,8,0.727272727272727,0.606060606060606,TRUE,0.272727272727273,20,9,2
"2060",1,19,0,-1,0.789473684210526,0.473684210526316,FALSE,0.0526315789473684,9,1,4.5,33,1,1,0.878787878787879,0.666666666666667,TRUE,0.0909090909090909,22,3,5.5
"2061",1,20,1,1,0.8,0.45,FALSE,0.05,9,1,4.5,21,1,2,0.80952380952381,0.571428571428571,FALSE,0.19047619047619,12,4,2.4
"2062",0,25,1,1,0.76,0.4,TRUE,0.12,10,3,2.5,65,1,1,0.753846153846154,0.661538461538462,FALSE,0.123076923076923,43,8,4.77777777777778
"2063",0,29,1,1,0.689655172413793,0.344827586206897,FALSE,0.172413793103448,10,5,1.66666666666667,48,1,1,0.6875,0.625,TRUE,0.1875,30,9,3
"2064",0,9,1,5,0.888888888888889,0.666666666666667,TRUE,0.111111111111111,6,1,3,32,0,-1,0.875,0.65625,FALSE,0.09375,21,3,5.25
"2065",1,12,1,2,0.833333333333333,0.666666666666667,TRUE,0.166666666666667,8,2,2.66666666666667,10,1,4,0.7,0.7,TRUE,0.3,7,3,1.75
"2066",0,13,1,3,0.846153846153846,0.692307692307692,TRUE,0.153846153846154,9,2,3,34,1,3,0.794117647058823,0.558823529411765,TRUE,0.0882352941176471,19,3,4.75
"2067",1,14,0,-1,0.785714285714286,0.642857142857143,FALSE,0.142857142857143,9,2,3,9,0,-1,0.888888888888889,0.777777777777778,FALSE,0.111111111111111,7,1,3.5
"2068",0,15,1,1,0.8,0.666666666666667,TRUE,0.133333333333333,10,2,3.33333333333333,10,1,3,0.8,0.8,TRUE,0.1,8,1,4
"2069",1,16,0,-1,0.75,0.625,FALSE,0.1875,10,3,2.5,15,0,-1,0.866666666666667,0.733333333333333,FALSE,0.0666666666666667,11,1,5.5
"2070",1,17,1,1,0.764705882352941,0.588235294117647,FALSE,0.176470588235294,10,3,2.5,16,1,2,0.5625,0.3125,TRUE,0.0625,5,1,2.5
"2071",1,18,1,2,0.777777777777778,0.611111111111111,TRUE,0.166666666666667,11,3,2.75,33,1,1,0.757575757575758,0.636363636363636,TRUE,0.151515151515152,21,5,3.5
"2072",1,19,1,3,0.789473684210526,0.578947368421053,FALSE,0.157894736842105,11,3,2.75,17,0,-1,0.647058823529412,0.529411764705882,FALSE,0.294117647058824,9,5,1.5
"2073",0,21,0,-1,0.761904761904762,0.571428571428571,FALSE,0.142857142857143,12,3,3,31,0,-1,0.774193548387097,0.483870967741935,FALSE,0.0967741935483871,15,3,3.75
"2074",0,22,0,-2,0.727272727272727,0.545454545454545,FALSE,0.136363636363636,12,3,3,11,0,-1,0.818181818181818,0.636363636363636,FALSE,0,7,0,7
"2075",0,4,1,4,1,0.75,TRUE,0,3,0,3,30,1,3,0.9,0.666666666666667,TRUE,0.0666666666666667,20,2,6.66666666666667
"2076",1,12,1,1,0.833333333333333,0.5,TRUE,0.0833333333333333,6,1,3,45,1,1,0.555555555555556,0.488888888888889,TRUE,0.155555555555556,22,7,2.75
"2077",0,23,0,-1,0.739130434782609,0.434782608695652,FALSE,0.0869565217391304,10,2,3.33333333333333,29,0,-1,0.655172413793103,0.586206896551724,FALSE,0.241379310344828,17,7,2.125
"2078",1,13,1,2,0.538461538461538,0.384615384615385,FALSE,0.384615384615385,5,5,0.833333333333333,10,1,1,0.5,0.5,TRUE,0.4,5,4,1
"2079",0,16,0,-1,0.5625,0.4375,FALSE,0.375,7,6,1,28,1,1,0.892857142857143,0.642857142857143,TRUE,0.0714285714285714,18,2,6
"2080",0,21,0,-1,0.523809523809524,0.428571428571429,FALSE,0.428571428571429,9,9,0.9,23,1,1,0.521739130434783,0.521739130434783,TRUE,0.304347826086957,12,7,1.5
"2081",0,30,1,6,0.6,0.533333333333333,TRUE,0.366666666666667,16,11,1.33333333333333,17,1,4,0.823529411764706,0.823529411764706,TRUE,0.176470588235294,14,3,3.5
"2082",0,34,0,-1,0.558823529411765,0.5,FALSE,0.411764705882353,17,14,1.13333333333333,8,1,5,0.75,0.375,TRUE,0,3,0,3
"2083",1,35,0,-2,0.542857142857143,0.485714285714286,FALSE,0.428571428571429,17,15,1.0625,12,0,-1,0.5,0.5,FALSE,0.0833333333333333,6,1,3
"2084",0,37,1,2,0.567567567567568,0.486486486486487,TRUE,0.405405405405405,18,15,1.125,26,0,-3,0.692307692307692,0.461538461538462,FALSE,0.192307692307692,12,5,2
"2085",0,1,0,-1,0,0,FALSE,1,0,1,0,27,0,-1,0.888888888888889,0.62962962962963,FALSE,0.0740740740740741,17,2,5.66666666666667
"2086",1,1,1,1,1,1,TRUE,0,1,0,1,20,1,2,0.45,0.4,FALSE,0.25,8,5,1.33333333333333
"2087",1,10,1,3,0.8,0.7,TRUE,0.1,7,1,3.5,9,1,1,0.888888888888889,0.666666666666667,FALSE,0.111111111111111,6,1,3
"2088",0,11,1,4,0.818181818181818,0.727272727272727,TRUE,0.0909090909090909,8,1,4,14,1,1,0.785714285714286,0.571428571428571,FALSE,0.0714285714285714,8,1,4
"2089",1,12,0,-1,0.75,0.666666666666667,FALSE,0.0833333333333333,8,1,4,26,1,8,0.923076923076923,0.653846153846154,TRUE,0.0384615384615385,17,1,8.5
"2090",1,18,1,1,0.666666666666667,0.555555555555556,FALSE,0.0555555555555556,10,1,5,22,0,-1,0.772727272727273,0.636363636363636,FALSE,0.136363636363636,14,3,3.5
"2091",1,19,1,2,0.684210526315789,0.578947368421053,TRUE,0.0526315789473684,11,1,5.5,18,1,3,0.888888888888889,0.611111111111111,TRUE,0.0555555555555556,11,1,5.5
"2092",0,20,1,3,0.7,0.6,TRUE,0.05,12,1,6,30,1,3,0.9,0.5,TRUE,0.0666666666666667,15,2,5
"2093",1,10,1,2,0.5,0.3,TRUE,0.3,3,3,0.75,3,1,3,1,1,TRUE,0,3,0,3
"2094",0,25,0,-2,0.6,0.48,FALSE,0.24,12,6,1.71428571428571,7,1,2,0.857142857142857,0.857142857142857,TRUE,0,6,0,6
"2095",0,2,1,2,1,1,TRUE,0,2,0,2,24,1,6,0.916666666666667,0.666666666666667,TRUE,0.0416666666666667,16,1,8
"2096",1,11,1,3,0.727272727272727,0.727272727272727,TRUE,0.0909090909090909,8,1,4,19,1,6,0.842105263157895,0.842105263157895,TRUE,0.157894736842105,16,3,4
"2097",1,12,1,4,0.75,0.75,TRUE,0.0833333333333333,9,1,4.5,23,1,13,0.869565217391304,0.695652173913043,TRUE,0.130434782608696,16,3,4
"2098",1,13,1,5,0.769230769230769,0.692307692307692,FALSE,0.0769230769230769,9,1,4.5,37,1,1,0.783783783783784,0.540540540540541,TRUE,0.108108108108108,20,4,4
"2099",1,16,1,1,0.75,0.6875,TRUE,0.125,11,2,3.66666666666667,37,1,2,0.837837837837838,0.459459459459459,FALSE,0.108108108108108,17,4,3.4
"2100",0,3,1,1,0.666666666666667,0.666666666666667,TRUE,0.333333333333333,2,1,1,5,0,-1,0.8,0.8,FALSE,0.2,4,1,2
"2101",0,14,0,-1,0.642857142857143,0.642857142857143,FALSE,0.214285714285714,9,3,2.25,23,1,5,0.91304347826087,0.652173913043478,TRUE,0.0434782608695652,15,1,7.5
"2102",1,15,0,-2,0.6,0.6,FALSE,0.266666666666667,9,4,1.8,13,1,2,0.230769230769231,0.230769230769231,TRUE,0.692307692307692,3,9,0.3
"2103",0,17,1,2,0.647058823529412,0.647058823529412,TRUE,0.235294117647059,11,4,2.2,25,1,3,0.72,0.56,TRUE,0.08,14,2,4.66666666666667
"2104",0,2,0,-2,0,0,FALSE,0,0,0,0,22,1,4,0.909090909090909,0.636363636363636,TRUE,0.0454545454545455,14,1,7
"2105",0,5,1,2,0.4,0.4,TRUE,0.2,2,1,1,34,1,7,0.705882352941177,0.558823529411765,TRUE,0.176470588235294,19,6,2.71428571428571
"2106",1,3,0,-1,0.333333333333333,0.333333333333333,FALSE,0.666666666666667,1,2,0.333333333333333,16,0,-3,0.6875,0.4375,FALSE,0.1875,7,3,1.75
"2107",0,4,1,1,0.5,0.5,TRUE,0.5,2,2,0.666666666666667,16,1,3,0.9375,0.625,FALSE,0,10,0,10
"2108",0,7,1,2,0.571428571428571,0.571428571428571,TRUE,0.428571428571429,4,3,1,5,1,4,0.8,0.6,TRUE,0,3,0,3
"2109",0,8,0,-1,0.5,0.5,FALSE,0.375,4,3,1,20,1,2,0.9,0.6,TRUE,0.05,12,1,6
"2110",0,10,1,1,0.5,0.5,TRUE,0.4,5,4,1,13,1,2,0.538461538461538,0.384615384615385,FALSE,0.384615384615385,5,5,0.833333333333333
"2111",1,2,0,-1,0.5,0.5,FALSE,0.5,1,1,0.5,20,1,1,0.65,0.45,TRUE,0.25,9,5,1.5
"2112",0,3,1,1,0.666666666666667,0.666666666666667,TRUE,0.333333333333333,2,1,1,19,1,1,0.894736842105263,0.578947368421053,FALSE,0.0526315789473684,11,1,5.5
"2113",0,4,0,-1,0.5,0.5,FALSE,0.5,2,2,0.666666666666667,33,0,-2,0.606060606060606,0.515151515151515,FALSE,0.363636363636364,17,12,1.30769230769231
"2114",0,16,1,1,0.875,0.75,TRUE,0,12,0,12,14,0,-1,0.714285714285714,0.5,FALSE,0.285714285714286,7,4,1.4
"2115",0,41,1,4,0.780487804878049,0.682926829268293,TRUE,0.0975609756097561,28,4,5.6,18,0,-1,0.888888888888889,0.611111111111111,FALSE,0.0555555555555556,11,1,5.5
"2116",1,48,1,1,0.75,0.666666666666667,TRUE,0.125,32,6,4.57142857142857,18,0,-2,0.388888888888889,0.388888888888889,FALSE,0.333333333333333,7,6,1
"2117",1,49,1,2,0.755102040816326,0.673469387755102,TRUE,0.122448979591837,33,6,4.71428571428571,7,1,6,0.857142857142857,0.571428571428571,TRUE,0,4,0,4
"2118",1,51,1,4,0.764705882352941,0.686274509803922,TRUE,0.117647058823529,35,6,5,34,1,1,0.617647058823529,0.5,FALSE,0.352941176470588,17,12,1.30769230769231
"2119",1,65,1,1,0.753846153846154,0.661538461538462,FALSE,0.123076923076923,43,8,4.77777777777778,25,1,1,0.76,0.4,TRUE,0.12,10,3,2.5
"2120",1,67,0,-1,0.746268656716418,0.656716417910448,FALSE,0.134328358208955,44,9,4.4,9,1,9,1,0.777777777777778,TRUE,0,7,0,7
"2121",0,70,1,3,0.757142857142857,0.657142857142857,TRUE,0.128571428571429,46,9,4.6,34,1,1,0.764705882352941,0.323529411764706,FALSE,0.176470588235294,11,6,1.57142857142857
"2122",0,6,0,-1,0.333333333333333,0.333333333333333,FALSE,0.333333333333333,2,2,0.666666666666667,1,1,1,1,1,TRUE,0,1,0,1
"2123",1,15,1,1,0.4,0.4,TRUE,0.333333333333333,6,5,1,17,1,4,0.941176470588235,0.647058823529412,TRUE,0,11,0,11
"2124",0,18,0,-2,0.388888888888889,0.388888888888889,FALSE,0.333333333333333,7,6,1,48,1,1,0.75,0.666666666666667,TRUE,0.125,32,6,4.57142857142857
"2125",0,23,1,1,0.391304347826087,0.304347826086957,FALSE,0.347826086956522,7,8,0.777777777777778,4,1,2,0.75,0.5,FALSE,0,2,0,2
"2126",0,9,1,2,0.888888888888889,0.555555555555556,FALSE,0.111111111111111,5,1,2.5,13,0,-1,0.923076923076923,0.692307692307692,FALSE,0,9,0,9
"2127",0,15,0,-2,0.733333333333333,0.466666666666667,FALSE,0.2,7,3,1.75,15,1,2,0.933333333333333,0.666666666666667,FALSE,0,10,0,10
"2128",0,16,0,-3,0.6875,0.4375,FALSE,0.1875,7,3,1.75,3,0,-1,0.333333333333333,0.333333333333333,FALSE,0.666666666666667,1,2,0.333333333333333
"2129",0,20,1,1,0.65,0.45,TRUE,0.25,9,5,1.5,2,0,-1,0.5,0.5,FALSE,0.5,1,1,0.5
"2130",1,25,0,-3,0.56,0.4,FALSE,0.36,10,9,1,19,0,-3,0.263157894736842,0.263157894736842,FALSE,0.684210526315789,5,13,0.357142857142857
"2131",0,5,1,1,0.6,0.6,TRUE,0.4,3,2,1,5,0,-1,0.8,0.6,FALSE,0.2,3,1,1.5
"2132",1,10,1,4,0.7,0.7,TRUE,0.2,7,2,2.33333333333333,6,0,-2,0.166666666666667,0.166666666666667,FALSE,0.666666666666667,1,4,0.2
"2133",1,14,1,8,0.785714285714286,0.785714285714286,TRUE,0.142857142857143,11,2,3.66666666666667,1,0,-1,0,0,FALSE,1,0,1,0
"2134",0,19,0,-1,0.789473684210526,0.736842105263158,FALSE,0.105263157894737,14,2,4.66666666666667,12,0,-1,0.666666666666667,0.333333333333333,FALSE,0.25,4,3,1
"2135",1,24,1,4,0.791666666666667,0.75,TRUE,0.0833333333333333,18,2,6,12,1,12,1,0.75,TRUE,0,9,0,9
"2136",0,26,1,6,0.807692307692308,0.730769230769231,TRUE,0.0769230769230769,19,2,6.33333333333333,14,1,1,0.928571428571429,0.714285714285714,TRUE,0,10,0,10
"2137",0,2,1,2,1,1,TRUE,0,2,0,2,6,1,1,0.833333333333333,0.833333333333333,TRUE,0,5,0,5
"2138",1,2,1,1,0.5,0.5,TRUE,0.5,1,1,0.5,4,0,-1,0.5,0.5,FALSE,0.5,2,2,0.666666666666667
"2139",0,3,1,2,0.666666666666667,0.666666666666667,TRUE,0.333333333333333,2,1,1,10,1,10,1,0.7,TRUE,0,7,0,7
"2140",0,4,0,-1,0.5,0.5,FALSE,0.5,2,2,0.666666666666667,10,1,5,0.7,0.4,TRUE,0.3,4,3,1
"2141",0,5,0,-2,0.4,0.4,FALSE,0.4,2,2,0.666666666666667,17,0,-2,0.352941176470588,0.352941176470588,FALSE,0.411764705882353,6,7,0.75
"2142",0,1,0,-1,0,0,FALSE,1,0,1,0,8,1,8,1,0.625,FALSE,0,5,0,5
"2143",0,16,1,4,0.8125,0.6875,TRUE,0.1875,11,3,2.75,14,1,3,0.714285714285714,0.571428571428571,FALSE,0.285714285714286,8,4,1.6
"2144",0,17,0,-1,0.764705882352941,0.647058823529412,FALSE,0.235294117647059,11,4,2.2,14,1,1,0.714285714285714,0.642857142857143,TRUE,0.214285714285714,9,3,2.25
"2145",0,19,1,1,0.736842105263158,0.631578947368421,TRUE,0.263157894736842,12,5,2,7,1,7,1,0.714285714285714,TRUE,0,5,0,5
"2146",0,29,1,3,0.655172413793103,0.551724137931034,FALSE,0.310344827586207,16,9,1.6,26,1,1,0.730769230769231,0.576923076923077,TRUE,0.153846153846154,15,4,3
"2147",1,33,0,-2,0.606060606060606,0.515151515151515,FALSE,0.363636363636364,17,12,1.30769230769231,4,0,-1,0.5,0.5,FALSE,0.5,2,2,0.666666666666667
"2148",0,34,1,1,0.617647058823529,0.5,FALSE,0.352941176470588,17,12,1.30769230769231,51,1,4,0.764705882352941,0.686274509803922,TRUE,0.117647058823529,35,6,5
"2149",0,37,0,-1,0.594594594594595,0.486486486486487,FALSE,0.378378378378378,18,14,1.2,27,1,2,0.407407407407407,0.333333333333333,TRUE,0.407407407407407,9,11,0.75
"2150",0,56,0,-4,0.535714285714286,0.464285714285714,FALSE,0.428571428571429,26,24,1.04,8,0,-2,0.75,0.5,FALSE,0.125,4,1,2
"2151",0,2,1,1,0.5,0.5,TRUE,0.5,1,1,0.5,6,1,6,1,0.666666666666667,TRUE,0,4,0,4
"2152",1,11,0,-5,0.272727272727273,0.181818181818182,FALSE,0.545454545454545,2,6,0.285714285714286,4,1,2,0.75,0.5,TRUE,0.25,2,1,1
"2153",0,1,0,-1,0,0,FALSE,1,0,1,0,14,1,8,0.785714285714286,0.785714285714286,TRUE,0.142857142857143,11,2,3.66666666666667
"2154",0,8,1,8,1,0.75,TRUE,0,6,0,6,4,1,4,1,0.75,TRUE,0,3,0,3
"2155",0,4,0,-1,0.75,0.75,FALSE,0,3,0,3,2,1,2,1,0.5,TRUE,0,1,0,1
"2156",0,8,1,1,0.375,0.25,TRUE,0.625,2,5,0.333333333333333,5,0,-1,0.8,0.8,FALSE,0,4,0,4
"2157",1,7,1,4,0.857142857142857,0.571428571428571,FALSE,0.142857142857143,4,1,2,38,1,3,0.526315789473684,0.263157894736842,TRUE,0.236842105263158,10,9,1
"2158",0,10,0,-2,0.7,0.4,FALSE,0.2,4,2,1.33333333333333,24,1,4,0.625,0.583333333333333,TRUE,0.333333333333333,14,8,1.55555555555556
"2159",1,2,1,2,1,1,TRUE,0,2,0,2,10,0,-1,0.6,0.5,FALSE,0.3,5,3,1.25
"2160",1,3,1,3,1,1,TRUE,0,3,0,3,10,0,-2,0.6,0.4,FALSE,0.2,4,2,1.33333333333333
"2161",1,16,1,7,0.8125,0.625,FALSE,0,10,0,10,33,1,5,0.636363636363636,0.333333333333333,TRUE,0.303030303030303,11,10,1
"2162",0,4,1,4,1,0.75,TRUE,0,3,0,3,21,0,-1,0.666666666666667,0.428571428571429,FALSE,0.142857142857143,9,3,2.25
"2163",0,13,1,3,0.846153846153846,0.538461538461538,TRUE,0.0769230769230769,7,1,3.5,15,0,-1,0.8,0.533333333333333,FALSE,0.0666666666666667,8,1,4
"2164",0,15,1,1,0.8,0.466666666666667,FALSE,0.133333333333333,7,2,2.33333333333333,29,1,1,0.758620689655172,0.689655172413793,TRUE,0.103448275862069,20,3,5
"2165",0,16,0,-1,0.75,0.4375,FALSE,0.125,7,2,2.33333333333333,18,0,-1,0.777777777777778,0.611111111111111,FALSE,0.111111111111111,11,2,3.66666666666667
"2166",1,6,1,3,0.833333333333333,0.333333333333333,FALSE,0,2,0,2,4,1,4,1,1,TRUE,0,4,0,4
"2167",1,8,1,5,0.875,0.375,TRUE,0,3,0,3,9,0,-1,0.777777777777778,0.444444444444444,FALSE,0.111111111111111,4,1,2
"2168",1,9,1,6,0.888888888888889,0.444444444444444,TRUE,0,4,0,4,22,1,1,0.772727272727273,0.545454545454545,FALSE,0.0454545454545455,12,1,6
"2169",0,10,1,7,0.9,0.4,FALSE,0,4,0,4,46,1,2,0.717391304347826,0.543478260869565,FALSE,0.0869565217391304,25,4,5
"2170",1,16,1,2,0.6875,0.375,TRUE,0.1875,6,3,1.5,21,0,-2,0.571428571428571,0.285714285714286,FALSE,0.19047619047619,6,4,1.2
"2171",0,4,0,-1,0.75,0.75,FALSE,0.25,3,1,1.5,24,1,2,0.625,0.416666666666667,TRUE,0.25,10,6,1.42857142857143
"2172",0,5,1,1,0.6,0.6,TRUE,0.4,3,2,1,33,0,-1,0.484848484848485,0.212121212121212,FALSE,0.272727272727273,7,9,0.7
"2173",1,1,1,1,1,1,TRUE,0,1,0,1,3,1,1,0.666666666666667,0.666666666666667,TRUE,0,2,0,2
"2174",1,1,1,1,1,1,TRUE,0,1,0,1,25,1,3,0.48,0.4,TRUE,0.48,10,12,0.769230769230769
"2175",1,2,1,2,1,1,TRUE,0,2,0,2,27,1,1,0.481481481481481,0.407407407407407,TRUE,0.481481481481481,11,13,0.785714285714286
"2176",1,3,1,3,1,1,TRUE,0,3,0,3,5,0,-1,0.6,0.2,FALSE,0.2,1,1,0.5
"2177",1,4,1,4,1,1,TRUE,0,4,0,4,9,0,-1,0.777777777777778,0.777777777777778,FALSE,0.222222222222222,7,2,2.33333333333333
"2178",1,5,1,5,1,1,TRUE,0,5,0,5,11,0,-1,0.727272727272727,0.454545454545455,FALSE,0.0909090909090909,5,1,2.5
"2179",1,6,1,6,1,1,TRUE,0,6,0,6,9,1,8,0.888888888888889,0.777777777777778,TRUE,0,7,0,7
"2180",1,7,1,7,1,1,TRUE,0,7,0,7,18,1,1,0.722222222222222,0.444444444444444,TRUE,0.277777777777778,8,5,1.33333333333333
"2181",1,8,1,8,1,0.875,FALSE,0,7,0,7,16,1,1,0.75,0.5,FALSE,0.1875,8,3,2
"2182",1,9,1,9,1,0.777777777777778,FALSE,0,7,0,7,18,1,1,0.833333333333333,0.777777777777778,TRUE,0.0555555555555556,14,1,7
"2183",0,10,1,10,1,0.8,TRUE,0,8,0,8,28,1,2,0.678571428571429,0.607142857142857,TRUE,0.214285714285714,17,6,2.42857142857143
"2184",1,11,0,-1,0.909090909090909,0.727272727272727,FALSE,0.0909090909090909,8,1,4,12,1,12,1,0.916666666666667,TRUE,0,11,0,11
"2185",1,12,1,1,0.916666666666667,0.75,TRUE,0.0833333333333333,9,1,4.5,23,1,1,0.739130434782609,0.478260869565217,FALSE,0.173913043478261,11,4,2.2
"2186",1,13,1,2,0.923076923076923,0.769230769230769,TRUE,0.0769230769230769,10,1,5,21,1,2,0.761904761904762,0.428571428571429,FALSE,0.19047619047619,9,4,1.8
"2187",0,14,1,3,0.928571428571429,0.714285714285714,FALSE,0.0714285714285714,10,1,5,29,1,2,0.758620689655172,0.586206896551724,TRUE,0.103448275862069,17,3,4.25
"2188",1,15,0,-1,0.866666666666667,0.666666666666667,FALSE,0.133333333333333,10,2,3.33333333333333,19,0,-2,0.736842105263158,0.473684210526316,FALSE,0.105263157894737,9,2,3
"2189",1,16,1,1,0.875,0.6875,TRUE,0.125,11,2,3.66666666666667,28,1,8,0.821428571428571,0.607142857142857,FALSE,0.107142857142857,17,3,4.25
"2190",1,18,0,-1,0.833333333333333,0.611111111111111,FALSE,0.111111111111111,11,2,3.66666666666667,10,1,10,1,0.7,TRUE,0,7,0,7
"2191",0,19,1,1,0.842105263157895,0.578947368421053,FALSE,0.105263157894737,11,2,3.66666666666667,22,1,6,0.863636363636364,0.681818181818182,FALSE,0.0454545454545455,15,1,7.5
"2192",1,20,0,-1,0.8,0.55,FALSE,0.15,11,3,2.75,22,0,-2,0.818181818181818,0.681818181818182,FALSE,0,15,0,15
"2193",1,21,1,1,0.80952380952381,0.523809523809524,FALSE,0.142857142857143,11,3,2.75,27,0,-2,0.814814814814815,0.444444444444444,FALSE,0.037037037037037,12,1,6
"2194",0,23,1,3,0.826086956521739,0.521739130434783,TRUE,0.130434782608696,12,3,3,24,1,24,1,0.666666666666667,TRUE,0,16,0,16
"2195",0,24,0,-1,0.791666666666667,0.5,FALSE,0.125,12,3,3,19,0,-1,0.842105263157895,0.473684210526316,FALSE,0.105263157894737,9,2,3
"2196",1,25,0,-2,0.76,0.48,FALSE,0.16,12,4,2.4,24,1,4,0.708333333333333,0.666666666666667,TRUE,0.0833333333333333,16,2,5.33333333333333
"2197",0,26,1,1,0.769230769230769,0.5,TRUE,0.153846153846154,13,4,2.6,21,1,1,0.904761904761905,0.80952380952381,TRUE,0.0952380952380952,17,2,5.66666666666667
"2198",0,27,0,-1,0.740740740740741,0.481481481481481,FALSE,0.185185185185185,13,5,2.16666666666667,20,1,1,0.8,0.55,FALSE,0.05,11,1,5.5
"2199",1,29,0,-3,0.689655172413793,0.448275862068966,FALSE,0.172413793103448,13,5,2.16666666666667,20,1,1,0.8,0.6,TRUE,0.1,12,2,4
"2200",0,2,1,2,1,1,TRUE,0,2,0,2,3,1,3,1,1,TRUE,0,3,0,3
"2201",0,8,1,1,0.875,0.875,TRUE,0,7,0,7,4,1,4,1,1,TRUE,0,4,0,4
"2202",1,10,1,1,0.8,0.8,TRUE,0,8,0,8,24,1,2,0.5,0.25,FALSE,0.25,6,6,0.857142857142857
"2203",0,13,1,4,0.846153846153846,0.846153846153846,TRUE,0,11,0,11,1,1,1,1,1,TRUE,0,1,0,1
"2204",0,18,1,2,0.777777777777778,0.722222222222222,TRUE,0,13,0,13,10,0,-2,0.7,0.6,FALSE,0,6,0,6
"2205",1,21,1,2,0.761904761904762,0.619047619047619,FALSE,0,13,0,13,18,0,-1,0.833333333333333,0.611111111111111,FALSE,0.166666666666667,11,3,2.75
"2206",1,22,1,3,0.772727272727273,0.636363636363636,TRUE,0,14,0,14,11,1,1,0.727272727272727,0.454545454545455,FALSE,0.181818181818182,5,2,1.66666666666667
"2207",0,23,1,4,0.782608695652174,0.608695652173913,FALSE,0,14,0,14,40,1,1,0.6,0.475,FALSE,0.25,19,10,1.72727272727273
"2208",1,24,0,-1,0.75,0.583333333333333,FALSE,0,14,0,14,9,1,3,0.888888888888889,0.666666666666667,TRUE,0.111111111111111,6,1,3
"2209",0,25,1,1,0.76,0.6,TRUE,0,15,0,15,17,0,-3,0.823529411764706,0.764705882352941,FALSE,0.176470588235294,13,3,3.25
"2210",0,26,0,-1,0.730769230769231,0.576923076923077,FALSE,0.0384615384615385,15,1,7.5,13,0,-2,0.615384615384615,0.307692307692308,FALSE,0.230769230769231,4,3,1
"2211",1,29,1,2,0.724137931034483,0.551724137931034,TRUE,0.0344827586206897,16,1,8,10,1,3,0.8,0.7,TRUE,0.1,7,1,3.5
"2212",0,30,1,3,0.733333333333333,0.533333333333333,FALSE,0.0333333333333333,16,1,8,52,0,-4,0.653846153846154,0.519230769230769,FALSE,0.211538461538462,27,11,2.25
"2213",1,32,1,1,0.71875,0.5,FALSE,0.03125,16,1,8,14,0,-1,0.571428571428571,0.571428571428571,FALSE,0.0714285714285714,8,1,4
"2214",0,5,0,-1,0.6,0.4,FALSE,0.4,2,2,0.666666666666667,8,1,1,0.75,0.625,TRUE,0.125,5,1,2.5
