"","FighterId.x","Result.x","Opponent.x","Event.x","Round.x","Time.x","Method.x","DateEvent.x","Outcome.x","PreviousOutcome.x","start.x","streak_id.x","streak.x","StreakLength.x","WinRatio.x","CountFights.x","FinishRatio.x","FinishPrevious.x","FinishedRatio.x","FinishedPrevious.x","FinishedCount.x","FinishCount.x","DamageDiff.x","Fighter.x","OpponentId.x","FighterComposite","OpponentComposite","FighterId.y","Result.y","Opponent.y","Event.y","Round.y","Time.y","Method.y","DateEvent.y","Outcome.y","PreviousOutcome.y","start.y","streak_id.y","streak.y","StreakLength.y","WinRatio.y","CountFights.y","FinishRatio.y","FinishPrevious.y","FinishedRatio.y","FinishedPrevious.y","FinishedCount.y","FinishCount.y","DamageDiff.y","Fighter.y","OpponentId.y","FighterComposite.y"
"11",1,"loss","Dustin Poirier","UFC on Fox 29 - Poirier vs. Gaethje",4,"0:33","TKO (Punches)",2018-04-14,0,0,FALSE,2,2,-1,0.947368421052632,19,0.842105263157895,FALSE,0.0526315789473684,TRUE,1,16,8,"Justin Gaethje",2,"1_Dustin Poirier_2018-04-14","2_Justin Gaethje_2018-04-14",2,"win","Justin Gaethje","UFC on Fox 29 - Poirier vs. Gaethje",4,"0:33","TKO (Punches)",2018-04-14,1,1,FALSE,13,2,1,0.785714285714286,28,0.607142857142857,TRUE,0.142857142857143,FALSE,4,17,3.4,"Dustin Poirier",1,"2_Justin Gaethje_2018-04-14"
"12",1,"win","Edson Barboza","UFC on ESPN 2 - Barboza vs. Gaethje",1,"2:30","KO (Punch)",2019-03-30,1,1,FALSE,3,2,1,0.904761904761905,21,0.80952380952381,TRUE,0.0952380952380952,FALSE,2,17,5.66666666666667,"Justin Gaethje",5,"1_Edson Barboza_2019-03-30","5_Justin Gaethje_2019-03-30",5,"loss","Justin Gaethje","UFC on ESPN 2 - Barboza vs. Gaethje",1,"2:30","KO (Punch)",2019-03-30,0,1,TRUE,12,1,1,0.769230769230769,26,0.5,TRUE,0.153846153846154,FALSE,4,13,2.6,"Edson Barboza",1,"5_Justin Gaethje_2019-03-30"
"13",1,"win","Donald Cerrone","UFC Fight Night 158 - Cowboy vs. Gaethje",1,"4:18","TKO (Punches)",2019-09-14,1,1,FALSE,3,3,2,0.909090909090909,22,0.818181818181818,TRUE,0.0909090909090909,FALSE,2,18,6,"Justin Gaethje",31,"1_Donald Cerrone_2019-09-14","31_Justin Gaethje_2019-09-14",31,"loss","Justin Gaethje","UFC Fight Night 158 - Cowboy vs. Gaethje",1,"4:18","TKO (Punches)",2019-09-14,0,0,FALSE,22,2,-1,0.73469387755102,49,0.551020408163265,FALSE,0.142857142857143,TRUE,7,27,3.375,"Donald Cerrone",1,"31_Justin Gaethje_2019-09-14"
"14",1,"win","Tony Ferguson","UFC 249 - Ferguson vs. Gaethje",5,"3:39","TKO (Punch)",2020-05-09,1,1,FALSE,3,4,3,0.91304347826087,23,0.826086956521739,TRUE,0.0869565217391304,FALSE,2,19,6.33333333333333,"Justin Gaethje",58,"1_Tony Ferguson_2020-05-09","58_Justin Gaethje_2020-05-09",58,"loss","Justin Gaethje","UFC 249 - Ferguson vs. Gaethje",5,"3:39","TKO (Punch)",2020-05-09,0,1,TRUE,8,1,12,0.892857142857143,28,0.714285714285714,TRUE,0.0357142857142857,FALSE,1,20,10,"Tony Ferguson",1,"58_Justin Gaethje_2020-05-09"
"15",1,"loss","Khabib Nurmagomedov","UFC 254 - Nurmagomedov vs. Gaethje",2,"1:34","Technical Submission (Triangle Choke)",2020-10-24,0,1,TRUE,4,1,4,0.916666666666667,24,0.833333333333333,TRUE,0.0833333333333333,FALSE,2,20,6.66666666666667,"Justin Gaethje",101,"1_Khabib Nurmagomedov_2020-10-24","101_Justin Gaethje_2020-10-24",101,"win","Justin Gaethje","UFC 254 - Nurmagomedov vs. Gaethje",2,"1:34","Technical Submission (Triangle Choke)",2020-10-24,1,1,FALSE,1,29,28,1,28,0.642857142857143,TRUE,0,FALSE,0,18,18,"Khabib Nurmagomedov",1,"101_Justin Gaethje_2020-10-24"
"16",10,"loss","Clayton Robinson","C3 Fights - Knockout-Rockout Weekend 4",1,"2:47","TKO (Punches)",2010-07-17,0,1,TRUE,3,1,1,0.5,2,0.5,TRUE,0.5,FALSE,1,1,0.5,"Abel Trujillo",508,"10_Clayton Robinson_2010-07-17","508_Abel Trujillo_2010-07-17",508,"win","Abel Trujillo","C3 Fights - Knockout-Rockout Weekend 4",1,"2:47","TKO (Punches)",2010-07-17,1,1,FALSE,3,2,1,0.666666666666667,6,0.666666666666667,TRUE,0.166666666666667,FALSE,1,4,2,"Clayton Robinson",10,"508_Abel Trujillo_2010-07-17"
"17",10,"win","Wes Clark","TCF - TriState Cage Fights",1,"2:01","Submission (Verbal)",2010-10-23,1,1,FALSE,4,2,1,0.5,4,0.5,TRUE,0.5,FALSE,2,2,0.666666666666667,"Abel Trujillo",608,"10_Wes Clark_2010-10-23","608_Abel Trujillo_2010-10-23",608,"loss","Abel Trujillo","TCF - TriState Cage Fights",1,"2:01","Submission (Verbal)",2010-10-23,0,0,FALSE,6,2,-1,0.428571428571429,7,0.428571428571429,FALSE,0.571428571428571,TRUE,4,3,0.6,"Wes Clark",10,"608_Abel Trujillo_2010-10-23"
"18",10,"win","Lucas Gwaltney","Fight Me MMA - Trujillo vs. Gwaltney",3,"5:00","Decision (Unanimous)",2011-08-13,1,0,TRUE,6,1,-2,0.555555555555556,9,0.444444444444444,FALSE,0.333333333333333,TRUE,3,4,1,"Abel Trujillo",194,"10_Lucas Gwaltney_2011-08-13","194_Abel Trujillo_2011-08-13",194,"loss","Abel Trujillo","Fight Me MMA - Trujillo vs. Gwaltney",3,"5:00","Decision (Unanimous)",2011-08-13,0,1,TRUE,18,1,3,0.5,32,0.21875,FALSE,0.28125,FALSE,9,7,0.7,"Lucas Gwaltney",10,"194_Abel Trujillo_2011-08-13"
"19",10,"win","Ken Jackson","C3 Fights - Slamfest",3,"5:00","Decision (Unanimous)",2012-01-21,1,1,FALSE,6,2,1,0.6,10,0.4,FALSE,0.3,FALSE,3,4,1,"Abel Trujillo",250,"10_Ken Jackson_2012-01-21","250_Abel Trujillo_2012-01-21",250,"loss","Abel Trujillo","C3 Fights - Slamfest",3,"5:00","Decision (Unanimous)",2012-01-21,0,0,FALSE,6,5,-4,0.470588235294118,17,0.411764705882353,FALSE,0.470588235294118,FALSE,8,7,0.777777777777778,"Ken Jackson",10,"250_Abel Trujillo_2012-01-21"
"20",10,"win","Edson Berto","CFA 6 - Palomino vs. Warfield",1,"1:10","Submission (Punches)",2012-04-13,1,1,FALSE,6,3,2,0.636363636363636,11,0.363636363636364,FALSE,0.272727272727273,FALSE,3,4,1,"Abel Trujillo",273,"10_Edson Berto_2012-04-13","273_Abel Trujillo_2012-04-13",273,"loss","Abel Trujillo","CFA 6 - Palomino vs. Warfield",1,"1:10","Submission (Punches)",2012-04-13,0,0,FALSE,14,2,-1,0.615384615384615,26,0.5,FALSE,0.153846153846154,FALSE,4,13,2.6,"Edson Berto",10,"273_Abel Trujillo_2012-04-13"
"21",10,"win","Marcus LeVesseur","UFC on Fox 5 - Henderson vs. Diaz",2,"3:56","TKO (Knees to the Body)",2012-12-08,1,1,FALSE,6,5,4,0.692307692307692,13,0.384615384615385,FALSE,0.230769230769231,FALSE,3,5,1.25,"Abel Trujillo",388,"10_Marcus LeVesseur_2012-12-08","388_Abel Trujillo_2012-12-08",388,"loss","Abel Trujillo","UFC on Fox 5 - Henderson vs. Diaz",2,"3:56","TKO (Knees to the Body)",2012-12-08,0,1,TRUE,14,1,1,0.785714285714286,28,0.607142857142857,FALSE,0.214285714285714,FALSE,6,17,2.42857142857143,"Marcus LeVesseur",10,"388_Abel Trujillo_2012-12-08"
"22",10,"loss","Khabib Nurmagomedov","UFC 160 - Velasquez vs. Bigfoot 2",3,"5:00","Decision (Unanimous)",2013-05-25,0,1,TRUE,7,1,5,0.714285714285714,14,0.428571428571429,TRUE,0.214285714285714,FALSE,3,6,1.5,"Abel Trujillo",101,"10_Khabib Nurmagomedov_2013-05-25","101_Abel Trujillo_2013-05-25",101,"win","Abel Trujillo","UFC 160 - Velasquez vs. Bigfoot 2",3,"5:00","Decision (Unanimous)",2013-05-25,1,1,FALSE,1,20,19,1,19,0.736842105263158,TRUE,0,FALSE,0,14,14,"Khabib Nurmagomedov",10,"101_Abel Trujillo_2013-05-25"
"23",10,"win","Jamie Varner","UFC 169 - Barao vs. Faber 2",2,"2:32","KO (Punch)",2014-02-01,1,1,FALSE,8,2,1,0.647058823529412,17,0.411764705882353,TRUE,0.235294117647059,FALSE,4,7,1.4,"Abel Trujillo",85,"10_Jamie Varner_2014-02-01","85_Abel Trujillo_2014-02-01",85,"loss","Abel Trujillo","UFC 169 - Barao vs. Faber 2",2,"2:32","KO (Punch)",2014-02-01,0,0,FALSE,16,2,-1,0.65625,32,0.5625,FALSE,0.21875,FALSE,7,18,2.25,"Jamie Varner",10,"85_Abel Trujillo_2014-02-01"
"24",10,"loss","Tony Ferguson","UFC 181 - Hendricks vs. Lawler 2",2,"4:19","Submission (Rear-Naked Choke)",2014-12-06,0,1,TRUE,9,1,2,0.666666666666667,18,0.444444444444444,TRUE,0.222222222222222,FALSE,4,8,1.6,"Abel Trujillo",58,"10_Tony Ferguson_2014-12-06","58_Abel Trujillo_2014-12-06",58,"win","Abel Trujillo","UFC 181 - Hendricks vs. Lawler 2",2,"4:19","Submission (Rear-Naked Choke)",2014-12-06,1,1,FALSE,7,4,3,0.842105263157895,19,0.684210526315789,FALSE,0.0526315789473684,FALSE,1,13,6.5,"Tony Ferguson",10,"58_Abel Trujillo_2014-12-06"
"25",10,"win","Gleison Tibau","UFC Fight Night 77 - Belfort vs. Henderson 3",1,"1:45","Disqualification (Failed Drug Test)",2015-11-07,1,0,TRUE,10,1,-1,0.631578947368421,19,0.421052631578947,FALSE,0.263157894736842,TRUE,5,8,1.33333333333333,"Abel Trujillo",12,"10_Gleison Tibau_2015-11-07","12_Abel Trujillo_2015-11-07",12,"loss","Abel Trujillo","UFC Fight Night 77 - Belfort vs. Henderson 3",1,"1:45","Disqualification (Failed Drug Test)",2015-11-07,0,0,FALSE,20,2,-1,0.75,44,0.386363636363636,FALSE,0.113636363636364,TRUE,5,17,2.83333333333333,"Gleison Tibau",10,"12_Abel Trujillo_2015-11-07"
"26",10,"loss","John Makdessi","UFC on Fox 26 - Lawler vs. dos Anjos",3,"5:00","Decision (Unanimous)",2017-12-16,0,0,FALSE,11,2,-1,0.652173913043478,23,0.434782608695652,FALSE,0.260869565217391,TRUE,6,10,1.42857142857143,"Abel Trujillo",70,"10_John Makdessi_2017-12-16","70_Abel Trujillo_2017-12-16",70,"win","Abel Trujillo","UFC on Fox 26 - Lawler vs. dos Anjos",3,"5:00","Decision (Unanimous)",2017-12-16,1,0,TRUE,9,1,-1,0.7,20,0.45,FALSE,0.15,TRUE,3,9,2.25,"John Makdessi",10,"70_Abel Trujillo_2017-12-16"
"27",100,"win","Ross Pearson","UFC Fight Night 110 - Hunt vs. Lewis",2,"3:02","KO (Knee)",2017-06-10,1,0,TRUE,13,1,-1,0.65,20,0.6,FALSE,0.1,FALSE,2,12,4,"Dan Hooker",108,"100_Ross Pearson_2017-06-10","108_Dan Hooker_2017-06-10",108,"loss","Dan Hooker","UFC Fight Night 110 - Hunt vs. Lewis",2,"3:02","KO (Knee)",2017-06-10,0,0,FALSE,19,4,-3,0.575757575757576,33,0.363636363636364,FALSE,0.181818181818182,FALSE,6,12,1.71428571428571,"Ross Pearson",100,"108_Dan Hooker_2017-06-10"
"28",100,"win","Jim Miller","UFC Fight Night 128 - Barboza vs. Lee",1,"3:00","KO (Knee)",2018-04-21,1,1,FALSE,13,3,2,0.681818181818182,22,0.636363636363636,TRUE,0.0909090909090909,FALSE,2,14,4.66666666666667,"Dan Hooker",74,"100_Jim Miller_2018-04-21","74_Dan Hooker_2018-04-21",74,"loss","Dan Hooker","UFC Fight Night 128 - Barboza vs. Lee",1,"3:00","KO (Knee)",2018-04-21,0,0,FALSE,16,4,-3,0.7,40,0.45,FALSE,0.1,FALSE,4,18,3.6,"Jim Miller",100,"74_Dan Hooker_2018-04-21"
"29",100,"loss","Edson Barboza","UFC on Fox 31 - Iaquinta vs. Lee 2",3,"2:19","KO (Punch to the Body)",2018-12-15,0,1,TRUE,14,1,4,0.708333333333333,24,0.666666666666667,TRUE,0.0833333333333333,FALSE,2,16,5.33333333333333,"Dan Hooker",5,"100_Edson Barboza_2018-12-15","5_Dan Hooker_2018-12-15",5,"win","Dan Hooker","UFC on Fox 31 - Iaquinta vs. Lee 2",3,"2:19","KO (Punch to the Body)",2018-12-15,1,0,TRUE,11,1,-2,0.76,25,0.48,FALSE,0.16,TRUE,4,12,2.4,"Edson Barboza",100,"5_Dan Hooker_2018-12-15"
"30",100,"win","Al Iaquinta","UFC 243 - Whittaker vs. Adesanya",3,"5:00","Decision (Unanimous)",2019-10-05,1,1,FALSE,15,2,1,0.692307692307692,26,0.653846153846154,TRUE,0.115384615384615,FALSE,3,17,4.25,"Dan Hooker",4,"100_Al Iaquinta_2019-10-05","4_Dan Hooker_2019-10-05",4,"loss","Dan Hooker","UFC 243 - Whittaker vs. Adesanya",3,"5:00","Decision (Unanimous)",2019-10-05,0,0,FALSE,10,2,-1,0.7,20,0.4,FALSE,0.2,FALSE,4,8,1.6,"Al Iaquinta",100,"4_Dan Hooker_2019-10-05"
"31",100,"win","Paul Felder","UFC Fight Night 168 - Felder vs. Hooker",5,"5:00","Decision (Split)",2020-02-23,1,1,FALSE,15,3,2,0.703703703703704,27,0.62962962962963,FALSE,0.111111111111111,FALSE,3,17,4.25,"Dan Hooker",99,"100_Paul Felder_2020-02-23","99_Dan Hooker_2020-02-23",99,"loss","Dan Hooker","UFC Fight Night 168 - Felder vs. Hooker",5,"5:00","Decision (Split)",2020-02-23,0,1,TRUE,8,1,2,0.80952380952381,21,0.523809523809524,FALSE,0.0476190476190476,FALSE,1,11,5.5,"Paul Felder",100,"99_Dan Hooker_2020-02-23"
"32",100,"loss","Dustin Poirier","UFC on ESPN 12 - Poirier vs. Hooker",5,"5:00","Decision (Unanimous)",2020-06-27,0,1,TRUE,16,1,3,0.714285714285714,28,0.607142857142857,FALSE,0.107142857142857,FALSE,3,17,4.25,"Dan Hooker",2,"100_Dustin Poirier_2020-06-27","2_Dan Hooker_2020-06-27",2,"win","Dan Hooker","UFC on ESPN 12 - Poirier vs. Hooker",5,"5:00","Decision (Unanimous)",2020-06-27,1,0,TRUE,15,1,-1,0.78125,32,0.59375,FALSE,0.15625,TRUE,5,19,3.16666666666667,"Dustin Poirier",100,"2_Dan Hooker_2020-06-27"
"33",100,"loss","Michael Chandler","UFC 257 - Poirier vs. McGregor 2",1,"2:30","TKO (Punches)",2021-01-23,0,0,FALSE,16,2,-1,0.689655172413793,29,0.586206896551724,FALSE,0.103448275862069,FALSE,3,17,4.25,"Dan Hooker",152,"100_Michael Chandler_2021-01-23","152_Dan Hooker_2021-01-23",152,"win","Dan Hooker","UFC 257 - Poirier vs. McGregor 2",1,"2:30","TKO (Punches)",2021-01-23,1,1,FALSE,7,3,2,0.807692307692308,26,0.615384615384615,TRUE,0.115384615384615,FALSE,3,16,4,"Michael Chandler",100,"152_Dan Hooker_2021-01-23"
"34",101,"win","Ramazan Kurbanismailov","PAC - Pancration Atrium Cup 1",2,"5:00","Decision (Unanimous)",2008-10-11,1,1,FALSE,1,3,2,1,2,0.5,FALSE,0,FALSE,0,1,1,"Khabib Nurmagomedov",27,"101_Ramazan Kurbanismailov_2008-10-11","27_Khabib Nurmagomedov_2008-10-11",27,"loss","Khabib Nurmagomedov","PAC - Pancration Atrium Cup 1",2,"5:00","Decision (Unanimous)",2008-10-11,0,0,FALSE,1,2,-1,0,1,0,FALSE,0,FALSE,0,0,0,"Ramazan Kurbanismailov",101,"27_Khabib Nurmagomedov_2008-10-11"
"35",101,"win","Magomed Magomedov","PAC - Pancration Atrium Cup 1",2,"5:00","Decision (Unanimous)",2008-10-11,1,1,FALSE,1,4,3,1,3,0.333333333333333,FALSE,0,FALSE,0,1,1,"Khabib Nurmagomedov",28,"101_Magomed Magomedov_2008-10-11","28_Khabib Nurmagomedov_2008-10-11",28,"loss","Khabib Nurmagomedov","PAC - Pancration Atrium Cup 1",2,"5:00","Decision (Unanimous)",2008-10-11,0,0,FALSE,1,5,-4,0,4,0,FALSE,1,TRUE,4,0,0,"Magomed Magomedov",101,"28_Khabib Nurmagomedov_2008-10-11"
"36",101,"win","Shahbulat Shamhalaev","M-1 Challenge - 2009 Selections 9",1,"4:36","Submission (Armbar)",2009-11-03,1,1,FALSE,1,7,6,1,6,0.5,TRUE,0,FALSE,0,3,3,"Khabib Nurmagomedov",23,"101_Shahbulat Shamhalaev_2009-11-03","23_Khabib Nurmagomedov_2009-11-03",23,"loss","Khabib Nurmagomedov","M-1 Challenge - 2009 Selections 9",1,"4:36","Submission (Armbar)",2009-11-03,0,1,TRUE,2,1,2,1,2,0.5,TRUE,0,FALSE,0,1,1,"Shahbulat Shamhalaev",101,"23_Khabib Nurmagomedov_2009-11-03"
"37",101,"win","Vitaliy Ostrovskiy","M-1 Selection Ukraine 2010 - Clash of the Titans",1,"4:06","TKO (Punches)",2010-09-18,1,1,FALSE,1,9,8,1,8,0.5,FALSE,0,FALSE,0,4,4,"Khabib Nurmagomedov",21,"101_Vitaliy Ostrovskiy_2010-09-18","21_Khabib Nurmagomedov_2010-09-18",21,"loss","Khabib Nurmagomedov","M-1 Selection Ukraine 2010 - Clash of the Titans",1,"4:06","TKO (Punches)",2010-09-18,0,1,TRUE,6,1,3,0.625,8,0.625,TRUE,0.375,FALSE,3,5,1.25,"Vitaliy Ostrovskiy",101,"21_Khabib Nurmagomedov_2010-09-18"
"38",101,"win","Alexander Agafonov","M-1 Selection Ukraine 2010 - The Finals",2,"5:00","TKO (Corner Stoppage)",2011-02-12,1,1,FALSE,1,10,9,1,9,0.555555555555556,TRUE,0,FALSE,0,5,5,"Khabib Nurmagomedov",20,"101_Alexander Agafonov_2011-02-12","20_Khabib Nurmagomedov_2011-02-12",20,"loss","Khabib Nurmagomedov","M-1 Selection Ukraine 2010 - The Finals",2,"5:00","TKO (Corner Stoppage)",2011-02-12,0,1,TRUE,4,1,2,0.8,5,0.6,TRUE,0,FALSE,0,3,3,"Alexander Agafonov",101,"20_Khabib Nurmagomedov_2011-02-12"
"39",101,"win","Said Khalilov","ProFC - Union Nation Cup 14",1,"3:16","Submission (Kimura)",2011-04-09,1,1,FALSE,1,11,10,1,10,0.6,TRUE,0,FALSE,0,6,6,"Khabib Nurmagomedov",19,"101_Said Khalilov_2011-04-09","19_Khabib Nurmagomedov_2011-04-09",19,"loss","Khabib Nurmagomedov","ProFC - Union Nation Cup 14",1,"3:16","Submission (Kimura)",2011-04-09,0,0,FALSE,14,2,-1,0.590909090909091,22,0.454545454545455,FALSE,0.227272727272727,TRUE,5,10,1.66666666666667,"Said Khalilov",101,"19_Khabib Nurmagomedov_2011-04-09"
"40",101,"win","Ashot Shahinyan","ProFC - Union Nation Cup 15",1,"2:18","KO (Punches)",2011-05-06,1,1,FALSE,1,12,11,1,11,0.636363636363636,TRUE,0,FALSE,0,7,7,"Khabib Nurmagomedov",18,"101_Ashot Shahinyan_2011-05-06","18_Khabib Nurmagomedov_2011-05-06",18,"loss","Khabib Nurmagomedov","ProFC - Union Nation Cup 15",1,"2:18","KO (Punches)",2011-05-06,0,0,FALSE,1,3,-2,0,2,0,FALSE,1,TRUE,2,0,0,"Ashot Shahinyan",101,"18_Khabib Nurmagomedov_2011-05-06"
"41",101,"win","Kadzhik Abadzhyan","ProFC - Union Nation Cup Final",1,"4:28","Submission (Triangle Choke)",2011-07-02,1,1,FALSE,1,13,12,1,12,0.666666666666667,TRUE,0,FALSE,0,8,8,"Khabib Nurmagomedov",17,"101_Kadzhik Abadzhyan_2011-07-02","17_Khabib Nurmagomedov_2011-07-02",17,"loss","Khabib Nurmagomedov","ProFC - Union Nation Cup Final",1,"4:28","Submission (Triangle Choke)",2011-07-02,0,0,FALSE,2,2,-1,0.5,2,0.5,FALSE,0.5,TRUE,1,1,0.5,"Kadzhik Abadzhyan",101,"17_Khabib Nurmagomedov_2011-07-02"
"42",101,"win","Hamiz Mamedov","ProFC - Battle on Don",1,"3:51","Submission (Triangle Choke)",2011-08-05,1,1,FALSE,1,14,13,1,13,0.692307692307692,TRUE,0,FALSE,0,9,9,"Khabib Nurmagomedov",16,"101_Hamiz Mamedov_2011-08-05","16_Khabib Nurmagomedov_2011-08-05",16,"loss","Khabib Nurmagomedov","ProFC - Battle on Don",1,"3:51","Submission (Triangle Choke)",2011-08-05,0,1,TRUE,3,1,4,0.571428571428571,7,0.285714285714286,FALSE,0,FALSE,0,2,2,"Hamiz Mamedov",101,"16_Khabib Nurmagomedov_2011-08-05"
