"","Result.x","Method.x","Fighter.x","Opponent.x","CountFights.x","PreviousOutcome.x","StreakLength.x","WinRatio.x","FinishRatio.x","FinishPrevious.x","FinishedRatio.x","FinishCount.x","FinishedCount.x","DamageDiff.x","CountFights.y","PreviousOutcome.y","StreakLength.y","WinRatio.y","FinishRatio.y","FinishPrevious.y","FinishedRatio.y","FinishCount.y","FinishedCount.y","DamageDiff.y","delta_FP","delta_FIP","delta_FC","delta_FIC"
"2843","loss","Decision (Unanimous)","Tim Boetsch","Mark Munoz",21,0,-1,0.761904761904762,0.571428571428571,FALSE,0.142857142857143,12,3,3,15,0,-1,0.8,0.466666666666667,FALSE,0.133333333333333,7,2,2.33333333333333,0,0,5,1
"2844","win","TKO (Punches)","Tim Boetsch","Brad Tavares",24,0,-1,0.708333333333333,0.5,FALSE,0.166666666666667,12,4,2.4,14,0,-1,0.857142857142857,0.428571428571429,FALSE,0,6,0,6,0,1,6,4
"2845","loss","Technical Submission (Arm-Triangle Choke)","Tim Boetsch","Thales Leites",25,1,1,0.72,0.52,TRUE,0.16,13,4,2.6,28,1,7,0.857142857142857,0.607142857142857,TRUE,0.0357142857142857,17,1,8.5,0,0,-4,3
"2846","loss","KO (Punches)","Tim Boetsch","Dan Henderson",26,0,-1,0.692307692307692,0.5,FALSE,0.192307692307692,13,5,2.16666666666667,43,0,-2,0.697674418604651,0.372093023255814,FALSE,0.13953488372093,16,6,2.28571428571429,0,0,-3,-1
"2847","loss","KO (Knee)","Tim Boetsch","Ed Herman",27,0,-2,0.666666666666667,0.481481481481481,FALSE,0.222222222222222,13,6,1.85714285714286,34,0,-1,0.647058823529412,0.529411764705882,FALSE,0.264705882352941,18,9,1.8,0,0,-5,-3
"2848","win","TKO (Punches)","Tim Boetsch","Josh Samman",28,0,-3,0.642857142857143,0.464285714285714,FALSE,0.25,13,7,1.625,15,0,-1,0.8,0.733333333333333,FALSE,0.133333333333333,11,2,3.66666666666667,0,0,2,5
"2849","NC","No Contest (Accidental Headbutt)","Hector Lombard","Chris Brown",1,1,1,1,0,FALSE,0,0,0,0,2,1,2,1,0.5,TRUE,0,1,0,1,-1,0,-1,0
"2850","win","KO (Punches)","Hector Lombard","David Frendin",3,1,1,0.666666666666667,0.333333333333333,TRUE,0.333333333333333,1,1,0.5,15,0,-4,0.333333333333333,0.266666666666667,FALSE,0.466666666666667,4,7,0.5,1,-1,-3,-6
"2851","win","KO (Punch)","Hector Lombard","Daiju Takase",4,1,2,0.75,0.5,TRUE,0.25,2,1,1,18,0,-1,0.388888888888889,0.166666666666667,FALSE,0.333333333333333,3,6,0.428571428571429,1,-1,-1,-5
"2852","loss","Decision (Unanimous)","Hector Lombard","Akihiro Gono",6,1,4,0.833333333333333,0.666666666666667,TRUE,0.166666666666667,4,1,2,43,1,2,0.581395348837209,0.302325581395349,TRUE,0.325581395348837,13,14,0.866666666666667,0,0,-9,-13
"2853","win","Decision (Unanimous)","Hector Lombard","Michael Ravenscroft",7,0,-1,0.714285714285714,0.571428571428571,FALSE,0.142857142857143,4,1,2,1,1,1,1,1,TRUE,0,1,0,1,-1,0,3,1
"2854","win","Submission (Armbar)","Hector Lombard","Jae Young Kim",8,1,1,0.75,0.5,FALSE,0.125,4,1,2,11,1,1,0.454545454545455,0.454545454545455,TRUE,0.363636363636364,5,4,1,-1,0,-1,-3
"2855","loss","Decision (Unanimous)","Hector Lombard","Gegard Mousasi",9,1,2,0.777777777777778,0.555555555555556,TRUE,0.111111111111111,5,1,2.5,16,0,-1,0.8125,0.8125,FALSE,0.1875,13,3,3.25,1,-1,-8,-2
"2856","win","TKO (Punches)","Hector Lombard","Eiji Ishikawa",10,0,-1,0.7,0.5,FALSE,0.1,5,1,2.5,27,0,-1,0.555555555555556,0.185185185185185,FALSE,0.185185185185185,5,5,0.833333333333333,0,0,0,-4
"2857","win","TKO (Shoulder Injury)","Hector Lombard","James Te Huna",11,1,1,0.727272727272727,0.545454545454545,TRUE,0.0909090909090909,6,1,3,9,1,1,0.666666666666667,0.666666666666667,TRUE,0.333333333333333,6,3,1.5,0,0,0,-2
"2858","win","Decision (Unanimous)","Hector Lombard","Yusaku Tsukumo",12,1,2,0.75,0.583333333333333,TRUE,0.0833333333333333,7,1,3.5,4,1,2,0.5,0.5,TRUE,0.25,2,1,1,0,0,5,0
"2859","win","KO (Punches)","Hector Lombard","Fabio Galeb",13,1,3,0.769230769230769,0.538461538461538,FALSE,0.0769230769230769,7,1,3.5,2,1,2,1,1,TRUE,0,2,0,2,-1,0,5,1
"2860","draw","DrawN/A)","Hector Lombard","Kyle Noke",14,1,4,0.785714285714286,0.571428571428571,TRUE,0.0714285714285714,8,1,4,16,1,2,0.8125,0.5625,FALSE,0.0625,9,1,4.5,1,0,-1,0
"2861","win","Decision (Unanimous)","Hector Lombard","Damir Mihajlovic",17,1,2,0.764705882352941,0.529411764705882,FALSE,0.117647058823529,9,2,3,7,1,1,0.714285714285714,0.571428571428571,FALSE,0.142857142857143,4,1,2,0,0,5,1
"2862","win","TKO (Corner Stoppage)","Hector Lombard","Tristan Yunker",18,1,3,0.777777777777778,0.5,FALSE,0.111111111111111,9,2,3,19,0,-2,0.631578947368421,0.631578947368421,FALSE,0.263157894736842,12,5,2,0,-1,-3,-3
"2863","win","KO (Elbows)","Hector Lombard","Fabiano Capoani",19,1,4,0.789473684210526,0.526315789473684,TRUE,0.105263157894737,10,2,3.33333333333333,8,0,-1,0.5,0.5,FALSE,0.5,4,4,0.8,1,-1,6,-2
"2864","win","TKO (Submission to Punches)","Hector Lombard","Brian Ebersole",20,1,5,0.8,0.55,TRUE,0.1,11,2,3.66666666666667,54,1,4,0.722222222222222,0.518518518518518,TRUE,0.185185185185185,28,10,2.54545454545455,0,0,-17,-8
"2865","win","TKO (Suplex and Punches)","Hector Lombard","Ron Verdadero",21,1,6,0.80952380952381,0.571428571428571,TRUE,0.0952380952380952,12,2,4,11,1,1,0.363636363636364,0.181818181818182,TRUE,0.363636363636364,2,4,0.4,0,0,10,-2
"2866","win","KO (Punch)","Hector Lombard","Virgil Lozano",22,1,7,0.818181818181818,0.590909090909091,TRUE,0.0909090909090909,13,2,4.33333333333333,8,1,3,0.75,0.75,TRUE,0.25,6,2,2,0,0,7,0
"2867","win","TKO (Punches)","Hector Lombard","James Damien Stelly",23,1,8,0.826086956521739,0.608695652173913,TRUE,0.0869565217391304,14,2,4.66666666666667,12,1,5,0.833333333333333,0.75,FALSE,0.0833333333333333,9,1,4.5,1,0,5,1
"2868","win","TKO (Doctor Stoppage)","Hector Lombard","Jared Hess",24,1,9,0.833333333333333,0.625,TRUE,0.0833333333333333,15,2,5,9,1,5,0.888888888888889,0.888888888888889,TRUE,0.111111111111111,8,1,4,0,0,7,1
"2869","win","TKO (Submission to Punches)","Hector Lombard","Kalib Starnes",25,1,10,0.84,0.64,TRUE,0.08,16,2,5.33333333333333,13,1,1,0.692307692307692,0.615384615384615,TRUE,0.230769230769231,8,3,2,0,0,8,-1
"2870","win","Decision (Unanimous)","Hector Lombard","Joey Gorczynski",26,1,11,0.846153846153846,0.653846153846154,TRUE,0.0769230769230769,17,2,5.66666666666667,23,1,3,0.695652173913043,0.652173913043478,TRUE,0.217391304347826,15,5,2.5,0,0,2,-3
"2871","win","TKO (Doctor Stoppage)","Hector Lombard","Art Santore",27,1,12,0.851851851851852,0.62962962962963,FALSE,0.0740740740740741,17,2,5.66666666666667,25,0,-1,0.72,0.64,FALSE,0.08,16,2,5.33333333333333,0,0,1,0
"2872","win","KO (Punches)","Hector Lombard","Jay Silva",28,1,13,0.857142857142857,0.642857142857143,TRUE,0.0714285714285714,18,2,6,8,0,-2,0.625,0.625,FALSE,0,5,0,5,1,0,13,2
"2873","win","KO (Punches)","Hector Lombard","Herbert Goodman",29,1,14,0.862068965517241,0.655172413793103,TRUE,0.0689655172413793,19,2,6.33333333333333,24,1,1,0.666666666666667,0.583333333333333,TRUE,0.166666666666667,14,4,2.8,0,0,5,-2
"2874","win","Decision (Unanimous)","Hector Lombard","Alexander Shlemenko",30,1,15,0.866666666666667,0.666666666666667,TRUE,0.0666666666666667,20,2,6.66666666666667,43,1,6,0.86046511627907,0.674418604651163,TRUE,0.0697674418604651,29,3,7.25,0,0,-9,-1
"2875","win","TKO (Doctor Stoppage)","Hector Lombard","Joe Doerksen",31,1,16,0.870967741935484,0.645161290322581,FALSE,0.0645161290322581,20,2,6.66666666666667,60,0,-2,0.766666666666667,0.683333333333333,FALSE,0.15,41,9,4.1,0,0,-21,-7
"2876","win","Submission (Heel Hook)","Hector Lombard","Jesse Taylor",33,1,18,0.878787878787879,0.666666666666667,TRUE,0.0606060606060606,22,2,7.33333333333333,25,1,5,0.76,0.56,TRUE,0.2,14,5,2.33333333333333,0,0,8,-3
"2877","win","TKO (Punches)","Hector Lombard","Trevor Prangley",34,1,19,0.882352941176471,0.676470588235294,TRUE,0.0588235294117647,23,2,7.66666666666667,33,1,1,0.727272727272727,0.424242424242424,TRUE,0.181818181818182,14,6,2,0,0,9,-4
"2878","win","KO (Punches)","Hector Lombard","Rousimar Palhares",36,0,-1,0.861111111111111,0.666666666666667,FALSE,0.0555555555555556,24,2,8,19,0,-1,0.736842105263158,0.578947368421053,FALSE,0.105263157894737,11,2,3.66666666666667,0,-1,13,0
"2879","loss","Decision (Split)","Hector Lombard","Yushin Okami",37,1,1,0.864864864864865,0.675675675675676,TRUE,0.0540540540540541,25,2,8.33333333333333,35,1,2,0.8,0.428571428571429,FALSE,0.0857142857142857,15,3,3.75,1,0,10,-1
"2880","win","KO (Punches)","Hector Lombard","Nate Marquardt",38,0,-1,0.842105263157895,0.657894736842105,FALSE,0.0526315789473684,25,2,8.33333333333333,46,0,-2,0.695652173913043,0.521739130434783,FALSE,0.130434782608696,24,6,3.42857142857143,0,-1,1,-4
"2881","NC","No Contest (Overturned by NSAC)","Hector Lombard","Joshua Burkman",40,1,2,0.85,0.65,FALSE,0.05,26,2,8.66666666666667,37,1,1,0.72972972972973,0.459459459459459,TRUE,0.162162162162162,17,6,2.42857142857143,-1,0,9,-4
"2882","loss","KO (Elbow)","Hector Lombard","Dan Henderson",42,0,-2,0.80952380952381,0.619047619047619,FALSE,0.0952380952380952,26,4,5.2,45,0,-1,0.688888888888889,0.377777777777778,FALSE,0.155555555555556,17,7,2.125,0,0,9,-3
"2883","loss","KO (Punch)","Hector Lombard","Anthony Smith",44,0,-4,0.772727272727273,0.590909090909091,FALSE,0.113636363636364,26,5,4.33333333333333,40,1,2,0.7,0.65,TRUE,0.275,26,11,2.16666666666667,-1,0,0,-6
"2884","loss","Decision (Unanimous)","Hector Lombard","Thales Leites",46,0,-6,0.739130434782609,0.565217391304348,FALSE,0.152173913043478,26,7,3.25,36,0,-2,0.75,0.527777777777778,FALSE,0.0555555555555556,19,2,6.33333333333333,0,0,7,5
"2885","win","Decision (Unanimous)","Jon Fitch","Kengo Ura",9,1,3,0.666666666666667,0.555555555555556,TRUE,0.333333333333333,5,3,1.25,4,0,-1,0.5,0.25,FALSE,0.5,1,2,0.333333333333333,1,-1,4,1
"2886","win","Submission (Rear-Naked Choke)","Jon Fitch","Joshua Burkman",15,1,9,0.8,0.466666666666667,FALSE,0.2,7,3,1.75,18,1,2,0.833333333333333,0.666666666666667,TRUE,0.166666666666667,12,3,3,-1,0,-5,0
"2887","win","Decision (Unanimous)","Jon Fitch","Akihiro Gono",23,0,-1,0.826086956521739,0.478260869565217,FALSE,0.130434782608696,11,3,2.75,49,0,-1,0.591836734693878,0.306122448979592,FALSE,0.285714285714286,15,14,1,0,0,-4,-11
"2888","win","Decision (Unanimous)","Jon Fitch","Mike Pierce",25,1,2,0.84,0.44,FALSE,0.12,11,3,2.75,11,1,6,0.818181818181818,0.454545454545455,FALSE,0,5,0,5,0,0,6,3
"2889","loss","Technical Submission (Guillotine Choke)","Jon Fitch","Joshua Burkman",32,0,-1,0.78125,0.34375,FALSE,0.15625,11,5,1.83333333333333,34,1,4,0.735294117647059,0.441176470588235,TRUE,0.147058823529412,15,5,2.5,-1,0,-4,0
"2890","loss","Submission (Kneebar)","Jon Fitch","Rousimar Palhares",35,1,2,0.771428571428571,0.314285714285714,FALSE,0.171428571428571,11,6,1.57142857142857,22,1,2,0.727272727272727,0.590909090909091,TRUE,0.136363636363636,13,3,3.25,-1,0,-2,3
"2891","win","Decision (Unanimous)","Jon Fitch","Yushin Okami",36,0,-1,0.75,0.305555555555556,FALSE,0.194444444444444,11,7,1.375,39,0,-1,0.769230769230769,0.41025641025641,FALSE,0.128205128205128,16,5,2.66666666666667,0,0,-5,2
"2892","win","Decision (Unanimous)","Jon Fitch","Paul Daley",40,1,4,0.775,0.3,TRUE,0.175,12,7,1.5,56,1,1,0.696428571428571,0.571428571428571,TRUE,0.178571428571429,32,10,2.90909090909091,0,0,-20,-3
"2893","loss","Decision (Unanimous)","Mike Pierce","Mark Munoz",1,1,1,1,1,TRUE,0,1,0,1,1,1,1,1,1,TRUE,0,1,0,1,0,0,0,0
"2894","win","TKO (Punches)","Mike Pierce","Justin Haskins",8,1,3,0.75,0.5,TRUE,0,4,0,4,6,0,-1,0.666666666666667,0.5,FALSE,0.333333333333333,3,2,1,1,-1,1,-2
"2895","win","Decision (Unanimous)","Mike Pierce","Seth Baczynski",20,1,2,0.75,0.4,TRUE,0,8,0,8,23,1,6,0.739130434782609,0.695652173913043,TRUE,0.173913043478261,16,4,3.2,0,0,-8,-4
"2896","loss","Submission (Heel Hook)","Mike Pierce","Rousimar Palhares",22,1,4,0.772727272727273,0.409090909090909,TRUE,0,9,0,9,20,0,-2,0.7,0.55,FALSE,0.15,11,3,2.75,1,-1,-2,-3
"2897","loss","Decision (Unanimous)","Rick Story","Charlie Brenneman",16,1,6,0.8125,0.375,FALSE,0,6,0,6,15,1,1,0.866666666666667,0.466666666666667,FALSE,0.0666666666666667,7,1,3.5,0,0,-1,-1
"2898","loss","Decision (Split)","Rick Story","Mike Pyle",21,1,1,0.714285714285714,0.333333333333333,TRUE,0.0476190476190476,7,1,3.5,33,1,3,0.727272727272727,0.636363636363636,TRUE,0.242424242424242,21,8,2.33333333333333,0,0,-14,-7
"2899","win","Decision (Unanimous)","Rick Story","Brian Ebersole",22,0,-1,0.681818181818182,0.318181818181818,FALSE,0.0454545454545455,7,1,3.5,67,0,-1,0.746268656716418,0.507462686567164,FALSE,0.164179104477612,34,11,2.83333333333333,0,0,-27,-10
"2900","loss","Decision (Unanimous)","Charlie Brenneman","John Howard",5,1,5,1,0.4,FALSE,0,2,0,2,13,1,2,0.692307692307692,0.615384615384615,TRUE,0.153846153846154,8,2,2.66666666666667,-1,0,-6,-2
"2901","loss","TKO (Punches)","Charlie Brenneman","Kyle Noke",19,0,-1,0.789473684210526,0.368421052631579,FALSE,0.157894736842105,7,3,1.75,26,0,-2,0.730769230769231,0.538461538461538,FALSE,0.153846153846154,14,4,2.8,0,1,-7,-1
"2902","loss","KO (Punch)","Charlie Brenneman","Danny Castillo",25,0,-1,0.76,0.4,FALSE,0.2,10,5,1.66666666666667,22,0,-1,0.727272727272727,0.409090909090909,FALSE,0.181818181818182,9,4,1.8,0,1,1,1
"2903","loss","TKO (Knee and Punches)","Ricardo Funch","Mike Pyle",10,1,1,0.8,0.5,FALSE,0.1,5,1,2.5,30,0,-1,0.7,0.6,FALSE,0.266666666666667,18,8,2,0,-1,-13,-7
"2904","loss","Submission (Guillotine Choke)","Ricardo Funch","Dan Miller",11,0,-1,0.727272727272727,0.454545454545455,FALSE,0.181818181818182,5,2,1.66666666666667,20,0,-2,0.65,0.45,FALSE,0.05,9,1,4.5,0,1,-4,1
"2905","loss","Decision (Unanimous)","Ion Pascu","Jack Hermansson",13,1,1,0.692307692307692,0.538461538461538,TRUE,0.153846153846154,7,2,2.33333333333333,8,1,1,0.75,0.75,TRUE,0.125,6,1,3,0,0,1,1
"2906","loss","Decision (Unanimous)","Ion Pascu","Ed Ruth",24,1,2,0.708333333333333,0.541666666666667,FALSE,0.0833333333333333,13,2,4.33333333333333,4,1,4,1,1,TRUE,0,4,0,4,-1,0,9,2
"2907","win","KO (Punch)","Paul Daley","Bojan Kosednar",24,1,5,0.666666666666667,0.541666666666667,TRUE,0.291666666666667,13,7,1.625,6,1,6,1,0.5,FALSE,0,3,0,3,1,0,10,7
"2908","win","TKO (Doctor Stoppage)","Paul Daley","Lukasz Chlewicki",45,1,3,0.688888888888889,0.555555555555556,TRUE,0.2,25,9,2.5,13,1,1,0.769230769230769,0.461538461538462,TRUE,0.153846153846154,6,2,2,0,0,19,7
"2909","loss","Decision (Unanimous)","Paul Daley","Alexander Yakovlev",46,1,4,0.695652173913043,0.565217391304348,TRUE,0.195652173913043,26,9,2.6,27,1,2,0.777777777777778,0.592592592592593,FALSE,0.185185185185185,16,5,2.66666666666667,1,0,10,4
"2910","loss","Decision (Unanimous)","Paul Daley","Douglas Lima",52,1,5,0.711538461538462,0.576923076923077,TRUE,0.173076923076923,30,9,3,32,0,-1,0.8125,0.71875,FALSE,0.0625,23,2,7.66666666666667,1,0,7,7
"2911","loss","Decision (Unanimous)","Douglas Lima","Gegard Mousasi",39,1,3,0.82051282051282,0.666666666666667,FALSE,0.0512820512820513,26,2,8.66666666666667,55,1,1,0.836363636363636,0.690909090909091,FALSE,0.109090909090909,38,6,5.42857142857143,0,0,-12,-4
"2912","win","KO (Head Kick and Punches)","Albert Tumenov","Matt Dwyer",15,1,1,0.866666666666667,0.6,TRUE,0,9,0,9,8,1,5,0.875,0.875,TRUE,0.125,7,1,3.5,0,0,2,-1
"2913","win","Decision (Unanimous)","Albert Tumenov","Nicholas Musoke",16,1,2,0.875,0.625,TRUE,0,10,0,10,17,1,1,0.764705882352941,0.529411764705882,FALSE,0.117647058823529,9,2,3,1,0,1,-2
"2914","loss","Decision (Unanimous)","John Howard","Dan Miller",10,0,-1,0.7,0.6,FALSE,0.2,6,2,2,7,1,4,0.857142857142857,0.714285714285714,TRUE,0,5,0,5,-1,1,1,2
"2915","loss","Decision (Split)","John Howard","Brian Ebersole",31,0,-1,0.709677419354839,0.483870967741935,FALSE,0.0967741935483871,15,3,3.75,68,0,-2,0.735294117647059,0.5,FALSE,0.161764705882353,34,11,2.83333333333333,0,0,-19,-8
"2916","loss","KO (Punches)","John Howard","Tim Means",34,1,1,0.676470588235294,0.441176470588235,FALSE,0.117647058823529,15,4,3,32,0,-1,0.75,0.625,FALSE,0.15625,20,5,3.33333333333333,0,-1,-5,-1
"2917","loss","Decision (Unanimous)","Costas Philippou","Francis Carmont",15,1,5,0.8,0.466666666666667,TRUE,0.0666666666666667,7,1,3.5,28,1,10,0.75,0.571428571428571,FALSE,0.142857142857143,16,4,3.2,1,0,-9,-3
"2918","loss","Decision (Unanimous)","Costas Philippou","Gegard Mousasi",18,1,1,0.722222222222222,0.444444444444444,TRUE,0.111111111111111,8,2,2.66666666666667,43,1,1,0.837209302325581,0.744186046511628,TRUE,0.116279069767442,32,5,5.33333333333333,0,0,-24,-3
"2919","win","Decision (Unanimous)","Brad Tavares","Seth Baczynski",5,1,5,1,1,TRUE,0,5,0,5,16,1,1,0.6875,0.6875,TRUE,0.25,11,4,2.2,0,0,-6,-4
"2920","win","Decision (Unanimous)","Brad Tavares","Bubba McDaniel",11,1,3,0.909090909090909,0.545454545454545,FALSE,0,6,0,6,27,1,7,0.777777777777778,0.740740740740741,TRUE,0.222222222222222,20,6,2.85714285714286,-1,0,-14,-6
"2921","win","Decision (Unanimous)","Brad Tavares","Nate Marquardt",15,0,-2,0.8,0.4,FALSE,0.0666666666666667,6,1,3,48,1,1,0.6875,0.520833333333333,TRUE,0.145833333333333,25,7,3.125,-1,1,-19,-6
"2922","win","Decision (Unanimous)","Brad Tavares","Thales Leites",19,1,2,0.789473684210526,0.315789473684211,FALSE,0.105263157894737,6,2,2,34,1,1,0.794117647058823,0.558823529411765,FALSE,0.0294117647058824,19,1,9.5,0,0,-13,1
"2923","loss","Submission (Triangle Choke)","Chris Camozzi","Nick Rossborough",9,1,1,0.888888888888889,0.666666666666667,FALSE,0.111111111111111,6,1,3,21,1,1,0.476190476190476,0.428571428571429,TRUE,0.333333333333333,9,7,1.125,-1,0,-3,-6
"2924","loss","Decision (Unanimous)","Chris Camozzi","Jesse Taylor",12,1,2,0.833333333333333,0.583333333333333,TRUE,0.166666666666667,7,2,2.33333333333333,12,1,3,0.75,0.583333333333333,TRUE,0.25,7,3,1.75,0,0,0,-1
"2925","loss","Submission (Rear-Naked Choke)","Chris Camozzi","Kyle Noke",17,1,4,0.823529411764706,0.529411764705882,FALSE,0.117647058823529,9,2,3,23,1,4,0.782608695652174,0.565217391304348,TRUE,0.130434782608696,13,3,3.25,-1,0,-4,-1
"2926","loss","Decision (Unanimous)","Chris Camozzi","Francis Carmont",19,1,1,0.789473684210526,0.473684210526316,FALSE,0.157894736842105,9,3,2.25,23,1,5,0.695652173913043,0.608695652173913,TRUE,0.173913043478261,14,4,2.8,-1,0,-5,-1
"2927","loss","Submission (Rear-Naked Choke)","Chris Camozzi","Thales Leites",34,1,3,0.705882352941177,0.411764705882353,FALSE,0.147058823529412,14,5,2.33333333333333,31,0,-2,0.806451612903226,0.580645161290323,FALSE,0.032258064516129,18,1,9,0,0,-4,4
"2928","win","Submission (Rear-Naked Choke)","Yancy Medeiros","Sean Spencer",17,0,-1,0.705882352941177,0.529411764705882,FALSE,0.235294117647059,9,4,1.8,17,0,-2,0.705882352941177,0.235294117647059,FALSE,0.176470588235294,4,3,1,0,-1,5,1
"2929","loss","KO (Punches)","Francis Carmont","Thales Leites",31,0,-2,0.709677419354839,0.516129032258065,FALSE,0.129032258064516,16,4,3.2,27,1,6,0.851851851851852,0.592592592592593,TRUE,0.037037037037037,16,1,8,-1,0,0,3
"2930","win","Decision (Unanimous)","Muhammed Lawal","Gegard Mousasi",6,1,6,1,0.833333333333333,TRUE,0,5,0,5,31,1,15,0.903225806451613,0.838709677419355,TRUE,0.0967741935483871,26,3,6.5,0,0,-21,-3
"2931","win","Submission (Rear-Naked Choke)","Gian Villante","Mike Cook",5,1,5,1,1,TRUE,0,5,0,5,16,1,2,0.625,0.625,TRUE,0.3125,10,5,1.66666666666667,0,0,-5,-5
"2932","win","Decision (Split)","Gian Villante","Ed Herman",26,0,-1,0.615384615384615,0.461538461538462,FALSE,0.153846153846154,12,4,2.4,37,0,-2,0.621621621621622,0.513513513513513,FALSE,0.27027027027027,19,10,1.72727272727273,0,0,-7,-6
"2933","win","TKO (Punch to the Body)","Scott Lighty","Mike Cook",4,1,4,1,0.75,TRUE,0,3,0,3,12,1,1,0.666666666666667,0.666666666666667,TRUE,0.25,8,3,2,0,0,-5,-3
"2934","loss","TKO (Doctor Stoppage)","Mike Cook","Trevor Prangley",21,1,1,0.571428571428571,0.571428571428571,TRUE,0.380952380952381,12,8,1.33333333333333,36,1,2,0.722222222222222,0.444444444444444,TRUE,0.194444444444444,16,7,2,0,0,-4,1
"2935","win","Submission (Arm-Triangle Choke)","Thales Leites","Gustavo Machado",4,1,4,1,1,TRUE,0,4,0,4,13,1,4,0.769230769230769,0.307692307692308,FALSE,0.230769230769231,4,3,1,1,0,0,-3
"2936","win","Submission (Armbar)","Thales Leites","Ryan Jensen",12,1,2,0.916666666666667,0.75,TRUE,0,9,0,9,12,1,7,0.916666666666667,0.916666666666667,TRUE,0.0833333333333333,11,1,5.5,0,0,-2,-1
"2937","win","Decision (Split)","Thales Leites","Nate Marquardt",13,1,3,0.923076923076923,0.769230769230769,TRUE,0,10,0,10,35,1,1,0.742857142857143,0.542857142857143,TRUE,0.142857142857143,19,5,3.16666666666667,0,0,-9,-5
"2938","loss","Decision (Unanimous)","Thales Leites","Anderson Silva",15,1,5,0.933333333333333,0.733333333333333,TRUE,0,11,0,11,29,1,9,0.862068965517241,0.689655172413793,TRUE,0.103448275862069,20,3,5,0,0,-9,-3
"2939","win","Submission (Triangle Armbar)","Thales Leites","Jesse Taylor",19,1,2,0.842105263157895,0.631578947368421,TRUE,0,12,0,12,19,1,1,0.736842105263158,0.578947368421053,TRUE,0.210526315789474,11,4,2.2,0,0,1,-4
"2940","win","Decision (Unanimous)","Thales Leites","Ed Herman",25,1,4,0.84,0.6,FALSE,0.04,15,1,7.5,31,1,1,0.67741935483871,0.580645161290323,FALSE,0.258064516129032,18,8,2,0,0,-3,-7
"2941","loss","Decision (Split)","Thales Leites","Michael Bisping",29,1,8,0.862068965517241,0.620689655172414,TRUE,0.0344827586206897,18,1,9,33,1,1,0.787878787878788,0.575757575757576,FALSE,0.0909090909090909,19,3,4.75,1,0,-1,-2
"2942","loss","Decision (Unanimous)","Thales Leites","Gegard Mousasi",30,0,-1,0.833333333333333,0.6,FALSE,0.0333333333333333,18,1,9,45,0,-1,0.822222222222222,0.711111111111111,FALSE,0.133333333333333,32,6,4.57142857142857,0,-1,-14,-5
"2943","loss","TKO (Punches)","Thales Leites","Jack Hermansson",35,0,-1,0.771428571428571,0.542857142857143,FALSE,0.0285714285714286,19,1,9.5,20,0,-1,0.8,0.65,FALSE,0.15,13,3,3.25,0,-1,6,-2
"2944","win","KO (Punch)","Dan Henderson","Akihiro Gono",20,0,-1,0.8,0.4,FALSE,0.1,8,2,2.66666666666667,40,1,3,0.575,0.3,FALSE,0.325,12,13,0.857142857142857,0,1,-4,-11
"2945","win","Decision (Unanimous)","Dan Henderson","Vitor Belfort",25,0,-1,0.8,0.4,FALSE,0.08,10,2,3.33333333333333,21,1,1,0.666666666666667,0.523809523809524,TRUE,0.142857142857143,11,3,2.75,-1,0,-1,-1
"2946","loss","Submission (Rear-Naked Choke)","Dan Henderson","Anderson Silva",28,0,-1,0.785714285714286,0.392857142857143,FALSE,0.0714285714285714,11,2,3.66666666666667,26,1,6,0.846153846153846,0.653846153846154,TRUE,0.115384615384615,17,3,4.25,-1,0,-6,-1
"2947","win","Decision (Unanimous)","Dan Henderson","Rousimar Palhares",29,0,-2,0.758620689655172,0.379310344827586,FALSE,0.103448275862069,11,3,2.75,10,1,6,0.8,0.7,TRUE,0,7,0,7,-1,1,4,3
"2948","win","KO (Punch)","Dan Henderson","Michael Bisping",31,1,2,0.774193548387097,0.354838709677419,FALSE,0.0967741935483871,11,3,2.75,18,1,3,0.944444444444444,0.833333333333333,FALSE,0,15,0,15,0,0,-4,3
"2949","loss","KO (Head Kick)","Dan Henderson","Vitor Belfort",39,0,-2,0.743589743589744,0.384615384615385,FALSE,0.0769230769230769,15,3,3.75,33,1,2,0.696969696969697,0.575757575757576,TRUE,0.151515151515152,19,5,3.16666666666667,-1,0,-4,-2
"2950","loss","TKO (Punches)","Dan Henderson","Gegard Mousasi",42,0,-1,0.714285714285714,0.380952380952381,FALSE,0.119047619047619,16,5,2.66666666666667,42,0,-1,0.833333333333333,0.738095238095238,FALSE,0.119047619047619,31,5,5.16666666666667,0,0,-15,0
"2951","loss","KO (Punches)","Dan Henderson","Vitor Belfort",44,1,1,0.704545454545455,0.386363636363636,TRUE,0.136363636363636,17,6,2.42857142857143,35,0,-1,0.685714285714286,0.571428571428571,FALSE,0.171428571428571,20,6,2.85714285714286,1,-1,-3,0
"2952","loss","Decision (Unanimous)","Dan Henderson","Michael Bisping",46,1,1,0.695652173913043,0.391304347826087,TRUE,0.152173913043478,18,7,2.25,36,1,4,0.805555555555556,0.555555555555556,TRUE,0.0833333333333333,20,3,5,0,0,-2,4
"2953","loss","Decision (Majority)","Joshua Burkman","Mike Swick",23,1,1,0.782608695652174,0.521739130434783,FALSE,0.173913043478261,12,4,2.4,12,0,-1,0.833333333333333,0.666666666666667,FALSE,0.0833333333333333,8,1,4,0,0,4,3
