"","FighterId.x","Result.x","Opponent.x","Event.x","Round.x","Time.x","Method.x","DateEvent.x","Outcome.x","PreviousOutcome.x","start.x","streak_id.x","streak.x","StreakLength.x","WinRatio.x","CountFights.x","FinishRatio.x","FinishPrevious.x","FinishedRatio.x","FinishedPrevious.x","FinishedCount.x","FinishCount.x","DamageDiff.x","Fighter.x","OpponentId.x","FighterComposite","OpponentComposite","FighterId.y","Result.y","Opponent.y","Event.y","Round.y","Time.y","Method.y","DateEvent.y","Outcome.y","PreviousOutcome.y","start.y","streak_id.y","streak.y","StreakLength.y","WinRatio.y","CountFights.y","FinishRatio.y","FinishPrevious.y","FinishedRatio.y","FinishedPrevious.y","FinishedCount.y","FinishCount.y","DamageDiff.y","Fighter.y","OpponentId.y","FighterComposite.y","delta_FP","delta_FIP","delta_FC","delta_FIC"
"580",1225,"loss","Matt Horwich","IFL - World Grand Prix Finals",2,"1:58","KO (Punch)",2007-12-29,0,1,TRUE,8,1,5,0.833333333333333,24,0.708333333333333,TRUE,0.166666666666667,FALSE,4,17,3.4,"Benji Radach",1228,"1225_Matt Horwich_2007-12-29","1228_Benji Radach_2007-12-29",1228,"win","Benji Radach","IFL - World Grand Prix Finals",2,"1:58","KO (Punch)",2007-12-29,1,1,FALSE,19,3,2,0.65625,32,0.625,TRUE,0.15625,FALSE,5,20,3.33333333333333,"Matt Horwich",1225,"1228_Benji Radach_2007-12-29",0,0,-3,-1
"581",1225,"win","Murilo Rua","EliteXC - Heat",2,"2:31","TKO (Punches)",2008-10-04,1,0,TRUE,9,1,-1,0.8,25,0.68,FALSE,0.2,TRUE,5,17,2.83333333333333,"Benji Radach",599,"1225_Murilo Rua_2008-10-04","599_Benji Radach_2008-10-04",599,"loss","Benji Radach","EliteXC - Heat",2,"2:31","TKO (Punches)",2008-10-04,0,1,TRUE,14,1,2,0.64,25,0.56,TRUE,0.2,FALSE,5,14,2.33333333333333,"Murilo Rua",1225,"599_Benji Radach_2008-10-04",-1,1,3,0
"582",1225,"loss","Scott Smith","Strikeforce - Shamrock vs. Diaz",3,"3:24","KO (Punch)",2009-04-11,0,1,TRUE,10,1,1,0.807692307692308,26,0.692307692307692,TRUE,0.192307692307692,FALSE,5,18,3,"Benji Radach",598,"1225_Scott Smith_2009-04-11","598_Benji Radach_2009-04-11",598,"win","Benji Radach","Strikeforce - Shamrock vs. Diaz",3,"3:24","KO (Punch)",2009-04-11,1,1,FALSE,11,2,1,0.714285714285714,21,0.714285714285714,TRUE,0.238095238095238,FALSE,5,15,2.5,"Scott Smith",1225,"598_Benji Radach_2009-04-11",0,0,3,0
"583",1227,"win","Yves Edwards","KOTC 7 - Wet and Wild",3,"5:00","Decision (Split)",2001-02-24,1,1,FALSE,3,3,2,0.6,5,0.6,TRUE,0.2,FALSE,1,3,1.5,"Jeremy Williams",178,"1227_Yves Edwards_2001-02-24","178_Jeremy Williams_2001-02-24",178,"loss","Jeremy Williams","KOTC 7 - Wet and Wild",3,"5:00","Decision (Split)",2001-02-24,0,1,TRUE,10,1,6,0.789473684210526,19,0.736842105263158,TRUE,0.157894736842105,FALSE,3,14,3.5,"Yves Edwards",1227,"178_Jeremy Williams_2001-02-24",0,0,-11,-2
"584",1228,"win","Joshua Burkman","SF 1 - Revolution",2,"2:11","Submission (Triangle Choke)",2004-02-21,1,0,TRUE,3,1,-2,0.333333333333333,3,0.333333333333333,FALSE,0.666666666666667,TRUE,2,1,0.333333333333333,"Matt Horwich",810,"1228_Joshua Burkman_2004-02-21","810_Matt Horwich_2004-02-21",810,"loss","Matt Horwich","SF 1 - Revolution",2,"2:11","Submission (Triangle Choke)",2004-02-21,0,1,TRUE,3,1,9,0.9,10,0.7,FALSE,0.1,FALSE,1,7,3.5,"Joshua Burkman",1228,"810_Matt Horwich_2004-02-21",0,1,-6,1
"585",1228,"win","Horace Spencer","SF 2 - On the Move",1,"4:45","Submission (Rear-Naked Choke)",2004-03-19,1,1,FALSE,3,2,1,0.5,4,0.5,TRUE,0.5,FALSE,2,2,0.666666666666667,"Matt Horwich",1229,"1228_Horace Spencer_2004-03-19","1229_Matt Horwich_2004-03-19",1229,"loss","Matt Horwich","SF 2 - On the Move",1,"4:45","Submission (Rear-Naked Choke)",2004-03-19,0,1,TRUE,2,1,1,1,1,1,TRUE,0,FALSE,0,1,1,"Horace Spencer",1228,"1229_Matt Horwich_2004-03-19",0,0,1,2
"586",1228,"win","Jason MacDonald","EFC  - Extreme Fighting Challenge 3",1,"N/A","Submission (Armbar)",2004-10-16,1,1,FALSE,5,6,5,0.727272727272727,11,0.727272727272727,TRUE,0.181818181818182,FALSE,2,8,2.66666666666667,"Matt Horwich",899,"1228_Jason MacDonald_2004-10-16","899_Matt Horwich_2004-10-16",899,"loss","Matt Horwich","EFC  - Extreme Fighting Challenge 3",1,"N/A","Submission (Armbar)",2004-10-16,0,1,TRUE,4,1,2,0.909090909090909,11,0.909090909090909,TRUE,0.0909090909090909,FALSE,1,10,5,"Jason MacDonald",1228,"899_Matt Horwich_2004-10-16",0,0,-2,1
"587",1228,"loss","Trevor Prangley","SF 9 - Respect",3,"5:00","Decision (Unanimous)",2005-03-26,0,1,TRUE,8,1,1,0.714285714285714,14,0.714285714285714,TRUE,0.214285714285714,FALSE,3,10,2.5,"Matt Horwich",814,"1228_Trevor Prangley_2005-03-26","814_Matt Horwich_2005-03-26",814,"win","Matt Horwich","SF 9 - Respect",3,"5:00","Decision (Unanimous)",2005-03-26,1,0,TRUE,5,1,-1,0.818181818181818,11,0.545454545454545,FALSE,0.0909090909090909,TRUE,1,6,3,"Trevor Prangley",1228,"814_Matt Horwich_2005-03-26",1,-1,4,2
"588",1228,"loss","Brian Ebersole","Strikeforce - Shamrock vs. Gracie",3,"5:00","Decision (Unanimous)",2006-03-10,0,1,TRUE,12,1,4,0.714285714285714,21,0.714285714285714,TRUE,0.142857142857143,FALSE,3,15,3.75,"Matt Horwich",827,"1228_Brian Ebersole_2006-03-10","827_Matt Horwich_2006-03-10",827,"win","Matt Horwich","Strikeforce - Shamrock vs. Gracie",3,"5:00","Decision (Unanimous)",2006-03-10,1,1,FALSE,20,2,1,0.720930232558139,43,0.581395348837209,FALSE,0.209302325581395,FALSE,9,25,2.5,"Brian Ebersole",1228,"827_Matt Horwich_2006-03-10",1,0,-10,-6
"589",1228,"win","Mike Pyle","IFL - World Championship Semifinals",2,"1:02","Submission (Rear-Naked Choke)",2006-11-02,1,1,FALSE,15,2,1,0.653846153846154,26,0.615384615384615,FALSE,0.153846153846154,FALSE,4,16,3.2,"Matt Horwich",964,"1228_Mike Pyle_2006-11-02","964_Matt Horwich_2006-11-02",964,"loss","Matt Horwich","IFL - World Championship Semifinals",2,"1:02","Submission (Rear-Naked Choke)",2006-11-02,0,1,TRUE,7,1,1,0.733333333333333,15,0.733333333333333,TRUE,0.2,FALSE,3,11,2.75,"Mike Pyle",1228,"964_Matt Horwich_2006-11-02",-1,0,5,1
"590",1228,"loss","Dan Miller","UFC 90 - Silva vs. Cote",3,"5:00","Decision (Unanimous)",2008-10-25,0,1,TRUE,22,1,1,0.657142857142857,35,0.6,FALSE,0.142857142857143,FALSE,5,21,3.5,"Matt Horwich",896,"1228_Dan Miller_2008-10-25","896_Matt Horwich_2008-10-25",896,"win","Matt Horwich","UFC 90 - Silva vs. Cote",3,"5:00","Decision (Unanimous)",2008-10-25,1,1,FALSE,5,3,2,0.818181818181818,11,0.636363636363636,TRUE,0.0909090909090909,FALSE,1,7,3.5,"Dan Miller",1228,"896_Matt Horwich_2008-10-25",-1,0,14,4
"591",1228,"loss","Jason MacDonald","LGIO MMA 1 - MacDonald vs. Horwich",3,"5:00","Decision (Unanimous)",2010-04-23,0,1,TRUE,24,1,1,0.615384615384615,39,0.538461538461538,FALSE,0.128205128205128,FALSE,5,21,3.5,"Matt Horwich",899,"1228_Jason MacDonald_2010-04-23","899_Matt Horwich_2010-04-23",899,"win","Matt Horwich","LGIO MMA 1 - MacDonald vs. Horwich",3,"5:00","Decision (Unanimous)",2010-04-23,1,1,FALSE,15,3,2,0.638888888888889,36,0.583333333333333,TRUE,0.222222222222222,FALSE,8,21,2.33333333333333,"Jason MacDonald",1228,"899_Matt Horwich_2010-04-23",-1,0,0,-3
"592",1228,"win","Thales Leites","PWP - War on the Mainland",4,"0:44","Submission (Rear-Naked Choke)",2010-08-14,1,0,TRUE,25,1,-2,0.585365853658537,41,0.51219512195122,FALSE,0.121951219512195,FALSE,5,21,3.5,"Matt Horwich",806,"1228_Thales Leites_2010-08-14","806_Matt Horwich_2010-08-14",806,"loss","Matt Horwich","PWP - War on the Mainland",4,"0:44","Submission (Rear-Naked Choke)",2010-08-14,0,1,TRUE,6,1,3,0.85,20,0.65,TRUE,0,FALSE,0,13,13,"Thales Leites",1228,"806_Matt Horwich_2010-08-14",-1,0,8,5
"593",1228,"loss","Thales Leites","AFC - Amazon Forest Combat 2",2,"4:39","Submission (Arm-Triangle Choke)",2012-03-31,0,0,FALSE,28,4,-3,0.553191489361702,47,0.48936170212766,FALSE,0.106382978723404,FALSE,5,23,3.83333333333333,"Matt Horwich",806,"1228_Thales Leites_2012-03-31","806_Matt Horwich_2012-03-31",806,"win","Matt Horwich","AFC - Amazon Forest Combat 2",2,"4:39","Submission (Arm-Triangle Choke)",2012-03-31,1,1,FALSE,7,3,2,0.826086956521739,23,0.608695652173913,FALSE,0.0434782608695652,FALSE,1,14,7,"Thales Leites",1228,"806_Matt Horwich_2012-03-31",0,0,9,4
"594",1228,"loss","Jae Young Kim","Top FC 9 - Battle of Incheon",1,"0:31","TKO (Punches)",2015-10-24,0,0,FALSE,30,2,-1,0.549019607843137,51,0.490196078431373,FALSE,0.117647058823529,FALSE,6,25,3.57142857142857,"Matt Horwich",839,"1228_Jae Young Kim_2015-10-24","839_Matt Horwich_2015-10-24",839,"win","Matt Horwich","Top FC 9 - Battle of Incheon",1,"0:31","TKO (Punches)",2015-10-24,1,1,FALSE,20,7,6,0.606060606060606,33,0.515151515151515,TRUE,0.242424242424242,FALSE,8,17,1.88888888888889,"Jae Young Kim",1228,"839_Matt Horwich_2015-10-24",-1,0,8,-2
"595",1229,"win","Bubba McDaniel","XFL - Xtreme Fighting League",1,"N/A","Submission (Choke)",2005-12-30,1,0,TRUE,5,1,-2,0.444444444444444,9,0.444444444444444,FALSE,0.555555555555556,TRUE,5,4,0.666666666666667,"Horace Spencer",864,"1229_Bubba McDaniel_2005-12-30","864_Horace Spencer_2005-12-30",864,"loss","Horace Spencer","XFL - Xtreme Fighting League",1,"N/A","Submission (Choke)",2005-12-30,0,1,TRUE,2,1,1,1,1,1,TRUE,0,FALSE,0,1,1,"Bubba McDaniel",1229,"864_Horace Spencer_2005-12-30",-1,1,3,5
"596",123,"loss","Jose Aldo","GFC 1 - Gold Fighters Championship",3,"5:00","Decision (Majority)",2006-05-20,0,1,TRUE,2,1,6,1,6,1,TRUE,0,FALSE,0,6,6,"Thiago Meller",28,"123_Jose Aldo_2006-05-20","28_Thiago Meller_2006-05-20",28,"win","Thiago Meller","GFC 1 - Gold Fighters Championship",3,"5:00","Decision (Majority)",2006-05-20,1,0,TRUE,3,1,-1,0.875,8,0.875,FALSE,0.125,TRUE,1,7,3.5,"Jose Aldo",123,"28_Thiago Meller_2006-05-20",1,-1,-1,-1
"597",123,"loss","Rafael dos Anjos","XFC - Brazil",1,"7:28","Submission (Rear-Naked Choke)",2007-04-29,0,1,TRUE,4,1,1,0.875,8,0.875,TRUE,0,FALSE,0,7,7,"Thiago Meller",140,"123_Rafael dos Anjos_2007-04-29","140_Thiago Meller_2007-04-29",140,"win","Thiago Meller","XFC - Brazil",1,"7:28","Submission (Rear-Naked Choke)",2007-04-29,1,1,FALSE,4,5,4,0.75,8,0.5,TRUE,0,FALSE,0,4,4,"Rafael dos Anjos",123,"140_Thiago Meller_2007-04-29",0,0,3,0
"598",123,"loss","Aaron Riley","UWC 3 - Invasion",3,"5:00","Decision (Unanimous)",2008-04-26,0,1,TRUE,6,1,1,0.8,10,0.8,TRUE,0.1,FALSE,1,8,4,"Thiago Meller",611,"123_Aaron Riley_2008-04-26","611_Thiago Meller_2008-04-26",611,"win","Thiago Meller","UWC 3 - Invasion",3,"5:00","Decision (Unanimous)",2008-04-26,1,0,TRUE,18,1,-2,0.694444444444444,36,0.527777777777778,FALSE,0.194444444444444,FALSE,7,19,2.375,"Aaron Riley",123,"611_Thiago Meller_2008-04-26",1,0,-11,-6
"599",123,"win","Julian Fabrin Soares","PFE - Power Fight Extreme",1,"3:19","TKO (Punches)",2009-11-07,1,1,FALSE,7,4,3,0.785714285714286,14,0.785714285714286,TRUE,0.0714285714285714,FALSE,1,11,5.5,"Thiago Meller",885,"123_Julian Fabrin Soares_2009-11-07","885_Thiago Meller_2009-11-07",885,"loss","Thiago Meller","PFE - Power Fight Extreme",1,"3:19","TKO (Punches)",2009-11-07,0,0,FALSE,9,2,-1,0.333333333333333,18,0.166666666666667,FALSE,0.5,TRUE,9,3,0.3,"Julian Fabrin Soares",123,"885_Thiago Meller_2009-11-07",1,-1,8,-8
"600",123,"win","Jai Bradney","Impact FC 1 - The Uprising: Brisbane",1,"1:32","Technical Submission (Guillotine Choke)",2010-07-10,1,1,FALSE,7,5,4,0.8,15,0.8,TRUE,0.0666666666666667,FALSE,1,12,6,"Thiago Meller",35,"123_Jai Bradney_2010-07-10","35_Thiago Meller_2010-07-10",35,"loss","Thiago Meller","Impact FC 1 - The Uprising: Brisbane",1,"1:32","Technical Submission (Guillotine Choke)",2010-07-10,0,1,TRUE,8,1,3,0.692307692307692,13,0.615384615384615,TRUE,0.153846153846154,FALSE,2,8,2.66666666666667,"Jai Bradney",123,"35_Thiago Meller_2010-07-10",0,0,4,-1
"601",123,"loss","Justin Buchholz","SCC - Superior Cage Combat 2",3,"5:00","Decision (Unanimous)",2011-08-20,0,1,TRUE,8,1,6,0.823529411764706,17,0.823529411764706,TRUE,0.0588235294117647,FALSE,1,14,7,"Thiago Meller",183,"123_Justin Buchholz_2011-08-20","183_Thiago Meller_2011-08-20",183,"win","Thiago Meller","SCC - Superior Cage Combat 2",3,"5:00","Decision (Unanimous)",2011-08-20,1,1,FALSE,7,3,2,0.647058823529412,17,0.647058823529412,TRUE,0.294117647058824,FALSE,5,11,1.83333333333333,"Justin Buchholz",123,"183_Thiago Meller_2011-08-20",0,0,3,-4
"602",123,"loss","Anton Kuivanen","Cage 16 - 1st Defense",3,"5:00","Decision (Unanimous)",2011-10-08,0,0,FALSE,8,2,-1,0.777777777777778,18,0.777777777777778,FALSE,0.0555555555555556,FALSE,1,14,7,"Thiago Meller",566,"123_Anton Kuivanen_2011-10-08","566_Thiago Meller_2011-10-08",566,"win","Thiago Meller","Cage 16 - 1st Defense",3,"5:00","Decision (Unanimous)",2011-10-08,1,1,FALSE,7,9,8,0.789473684210526,19,0.631578947368421,FALSE,0.210526315789474,FALSE,4,12,2.4,"Anton Kuivanen",123,"566_Thiago Meller_2011-10-08",0,0,2,-3
"603",123,"loss","Akop Stepanyan","League S-70 - Plotforma 7th",3,"5:00","Decision (Split)",2016-08-21,0,1,TRUE,12,1,1,0.740740740740741,27,0.703703703703704,TRUE,0.0740740740740741,FALSE,2,19,6.33333333333333,"Thiago Meller",355,"123_Akop Stepanyan_2016-08-21","355_Thiago Meller_2016-08-21",355,"win","Thiago Meller","League S-70 - Plotforma 7th",3,"5:00","Decision (Split)",2016-08-21,1,1,FALSE,8,2,1,0.741935483870968,31,0.483870967741935,FALSE,0.193548387096774,FALSE,6,15,2.14285714285714,"Akop Stepanyan",123,"355_Thiago Meller_2016-08-21",1,0,4,-4
"604",1230,"loss","Isidro Gonzalez","CWFC 36 - Cage Warriors 36: Destruction",1,"4:21","Submission (Armbar)",2009-01-30,0,1,TRUE,6,1,2,0.714285714285714,7,0.571428571428571,TRUE,0.142857142857143,FALSE,1,4,2,"Rich Attonito",729,"1230_Isidro Gonzalez_2009-01-30","729_Rich Attonito_2009-01-30",729,"win","Rich Attonito","CWFC 36 - Cage Warriors 36: Destruction",1,"4:21","Submission (Armbar)",2009-01-30,1,1,FALSE,13,2,1,0.555555555555556,27,0.518518518518518,FALSE,0.407407407407407,FALSE,11,14,1.16666666666667,"Isidro Gonzalez",1230,"729_Rich Attonito_2009-01-30",1,0,-10,-10
"605",1230,"loss","Jake Hecht","UFC 140 - Jones vs. Machida",2,"1:10","TKO (Elbows and Punches)",2011-12-10,0,1,TRUE,10,1,1,0.714285714285714,14,0.428571428571429,FALSE,0.142857142857143,FALSE,2,6,2,"Rich Attonito",700,"1230_Jake Hecht_2011-12-10","700_Rich Attonito_2011-12-10",700,"win","Rich Attonito","UFC 140 - Jones vs. Machida",2,"1:10","TKO (Elbows and Punches)",2011-12-10,1,1,FALSE,4,4,3,0.833333333333333,12,0.583333333333333,FALSE,0,FALSE,0,7,7,"Jake Hecht",1230,"700_Rich Attonito_2011-12-10",0,0,-1,2
"606",1231,"loss","Brian Ebersole","Euphoria - Russia vs. USA",3,"2:26","TKO (Punches)",2004-03-13,0,1,TRUE,7,1,2,0.692307692307692,13,0.692307692307692,TRUE,0.307692307692308,FALSE,4,9,1.8,"Alexei Veselovzorov",827,"1231_Brian Ebersole_2004-03-13","827_Alexei Veselovzorov_2004-03-13",827,"win","Alexei Veselovzorov","Euphoria - Russia vs. USA",3,"2:26","TKO (Punches)",2004-03-13,1,1,FALSE,16,4,3,0.75,36,0.611111111111111,FALSE,0.194444444444444,FALSE,7,22,2.75,"Brian Ebersole",1231,"827_Alexei Veselovzorov_2004-03-13",1,0,-13,-3
"607",1232,"loss","George Sullivan","CFFC 19 - Sullivan vs. Lane",2,"2:30","TKO (Punches)",2013-02-02,0,1,TRUE,2,1,4,1,4,1,TRUE,0,FALSE,0,4,4,"Julian Lane",996,"1232_George Sullivan_2013-02-02","996_Julian Lane_2013-02-02",996,"win","Julian Lane","CFFC 19 - Sullivan vs. Lane",2,"2:30","TKO (Punches)",2013-02-02,1,1,FALSE,7,4,3,0.733333333333333,15,0.466666666666667,FALSE,0.2,FALSE,3,7,1.75,"George Sullivan",1232,"996_Julian Lane_2013-02-02",1,0,-3,-3
"608",1232,"loss","Paul Felder","CFFC 28 - Brenneman vs. Baker",3,"5:00","Decision (Unanimous)",2013-10-26,0,0,FALSE,4,2,-1,0.625,8,0.625,FALSE,0.375,TRUE,3,5,1.25,"Julian Lane",207,"1232_Paul Felder_2013-10-26","207_Julian Lane_2013-10-26",207,"win","Julian Lane","CFFC 28 - Brenneman vs. Baker",3,"5:00","Decision (Unanimous)",2013-10-26,1,1,FALSE,1,6,5,1,5,0.8,FALSE,0,FALSE,0,4,4,"Paul Felder",1232,"207_Julian Lane_2013-10-26",0,1,1,3
"609",1232,"win","Lucas Cruz","Classic Entertainment and Sports - CES MMA 27",5,"5:00","Decision (Split)",2015-01-30,1,1,FALSE,5,4,3,0.666666666666667,12,0.5,TRUE,0.25,FALSE,3,6,1.5,"Julian Lane",1319,"1232_Lucas Cruz_2015-01-30","1319_Julian Lane_2015-01-30",1319,"loss","Julian Lane","Classic Entertainment and Sports - CES MMA 27",5,"5:00","Decision (Split)",2015-01-30,0,1,TRUE,4,1,1,0.777777777777778,9,0.666666666666667,TRUE,0,FALSE,0,6,6,"Lucas Cruz",1232,"1319_Julian Lane_2015-01-30",0,0,0,3
"610",1234,"loss","Lyman Good","IFL - 2007 Semifinals",3,"4:00","Decision (Unanimous)",2007-08-02,0,0,FALSE,2,3,-2,0.6,5,0.2,FALSE,0,FALSE,0,1,1,"Mike Dolce",889,"1234_Lyman Good_2007-08-02","889_Mike Dolce_2007-08-02",889,"win","Mike Dolce","IFL - 2007 Semifinals",3,"4:00","Decision (Unanimous)",2007-08-02,1,1,FALSE,1,6,5,1,5,0.6,FALSE,0,FALSE,0,3,3,"Lyman Good",1234,"889_Mike Dolce_2007-08-02",0,0,-2,0
"611",1234,"loss","Mike Pierce","SF 20 - Homecoming",1,"0:05","KO (Punches)",2007-10-27,0,0,FALSE,2,4,-3,0.5,6,0.166666666666667,FALSE,0,FALSE,0,1,1,"Mike Dolce",768,"1234_Mike Pierce_2007-10-27","768_Mike Dolce_2007-10-27",768,"win","Mike Dolce","SF 20 - Homecoming",1,"0:05","KO (Punches)",2007-10-27,1,0,TRUE,3,1,-1,0.5,2,0.5,FALSE,0,FALSE,0,1,1,"Mike Pierce",1234,"768_Mike Dolce_2007-10-27",0,0,0,0
"612",1235,"loss","Chael Sonnen","FCFF - Rumble at the Roseland 10",1,"1:07","TKO (Submission to Punches)",2003-12-13,0,0,FALSE,3,3,-2,0.25,4,0.25,FALSE,0.5,TRUE,2,1,0.333333333333333,"Greg Curnut",897,"1235_Chael Sonnen_2003-12-13","897_Greg Curnut_2003-12-13",897,"win","Greg Curnut","FCFF - Rumble at the Roseland 10",1,"1:07","TKO (Submission to Punches)",2003-12-13,1,1,FALSE,5,2,1,0.727272727272727,11,0.181818181818182,FALSE,0.272727272727273,FALSE,3,2,0.5,"Chael Sonnen",1235,"897_Greg Curnut_2003-12-13",0,1,-1,-1
"613",124,"win","Jose Aldo","JF - Jungle Fight 5",2,"3:37","Submission (Rear-Naked Choke)",2005-11-26,1,1,FALSE,2,6,5,0.714285714285714,7,0.571428571428571,TRUE,0,FALSE,0,4,4,"Luciano Azevedo",28,"124_Jose Aldo_2005-11-26","28_Luciano Azevedo_2005-11-26",28,"loss","Luciano Azevedo","JF - Jungle Fight 5",2,"3:37","Submission (Rear-Naked Choke)",2005-11-26,0,1,TRUE,2,1,7,1,7,1,TRUE,0,FALSE,0,7,7,"Jose Aldo",124,"28_Luciano Azevedo_2005-11-26",0,0,-3,0
"614",124,"win","Din Thomas","WCFC - No Guts No Glory",3,"5:00","Decision (Unanimous)",2006-03-18,1,1,FALSE,2,8,7,0.777777777777778,9,0.666666666666667,TRUE,0,FALSE,0,6,6,"Luciano Azevedo",188,"124_Din Thomas_2006-03-18","188_Luciano Azevedo_2006-03-18",188,"loss","Luciano Azevedo","WCFC - No Guts No Glory",3,"5:00","Decision (Unanimous)",2006-03-18,0,1,TRUE,12,1,1,0.8,25,0.68,TRUE,0.12,FALSE,3,17,4.25,"Din Thomas",124,"188_Luciano Azevedo_2006-03-18",0,0,-11,-3
"615",124,"loss","Fabricio Camoes","SC1 - Super Challenge 1",2,"5:00","Decision (Unanimous)",2006-10-07,0,0,FALSE,3,2,-1,0.75,12,0.583333333333333,FALSE,0.0833333333333333,TRUE,1,7,3.5,"Luciano Azevedo",628,"124_Fabricio Camoes_2006-10-07","628_Luciano Azevedo_2006-10-07",628,"win","Luciano Azevedo","SC1 - Super Challenge 1",2,"5:00","Decision (Unanimous)",2006-10-07,1,1,FALSE,8,3,2,0.545454545454545,11,0.454545454545455,TRUE,0.363636363636364,FALSE,4,5,1,"Fabricio Camoes",124,"628_Luciano Azevedo_2006-10-07",-1,1,2,-3
"616",124,"draw","Diego Braga Alves","WFE 9 - Platinum",3,"5:00","DrawMiguel Repanas)",2011-05-14,0,0,FALSE,11,2,-1,0.64,25,0.48,FALSE,0.08,TRUE,2,12,4,"Luciano Azevedo",222,"124_Diego Braga Alves_2011-05-14","222_Luciano Azevedo_2011-05-14",222,"draw","Luciano Azevedo","WFE 9 - Platinum",3,"5:00","DrawMiguel Repanas)",2011-05-14,0,1,TRUE,14,1,3,0.708333333333333,24,0.541666666666667,TRUE,0.0833333333333333,FALSE,2,13,4.33333333333333,"Diego Braga Alves",124,"222_Luciano Azevedo_2011-05-14",-1,1,-1,0
"617",1240,"loss","Collin Hart","DH - Dragon House 16",2,"1:45","Submission (Rear-Naked Choke)",2014-05-03,0,0,FALSE,1,3,-2,0,2,0,FALSE,1,TRUE,2,0,0,"Jeff Roman",863,"1240_Collin Hart_2014-05-03","863_Jeff Roman_2014-05-03",863,"win","Jeff Roman","DH - Dragon House 16",2,"1:45","Submission (Rear-Naked Choke)",2014-05-03,1,0,TRUE,5,1,-2,0.5,8,0.5,FALSE,0.125,FALSE,1,4,2,"Collin Hart",1240,"863_Jeff Roman_2014-05-03",0,1,-4,1
"618",1242,"win","Preston Louis","UNU 3 - Visher vs. De Jesus",3,"3:00","Decision (Unanimous)",2009-09-12,1,1,FALSE,1,2,1,1,1,1,TRUE,0,FALSE,0,1,1,"Zane Kamaka",553,"1242_Preston Louis_2009-09-12","553_Zane Kamaka_2009-09-12",553,"loss","Zane Kamaka","UNU 3 - Visher vs. De Jesus",3,"3:00","Decision (Unanimous)",2009-09-12,0,1,TRUE,3,1,2,0.666666666666667,3,0.666666666666667,TRUE,0,FALSE,0,2,2,"Preston Louis",1242,"553_Zane Kamaka_2009-09-12",0,0,-1,0
"619",1242,"win","Chris Cisneros","Destiny MMA - Fight Night 2",5,"5:00","Decision (Unanimous)",2017-10-07,1,1,FALSE,5,2,1,0.769230769230769,13,0.615384615384615,TRUE,0.153846153846154,FALSE,2,8,2.66666666666667,"Zane Kamaka",552,"1242_Chris Cisneros_2017-10-07","552_Zane Kamaka_2017-10-07",552,"loss","Zane Kamaka","Destiny MMA - Fight Night 2",5,"5:00","Decision (Unanimous)",2017-10-07,0,0,FALSE,10,2,-1,0.68,25,0.56,FALSE,0.12,FALSE,3,14,3.5,"Chris Cisneros",1242,"552_Zane Kamaka_2017-10-07",1,0,-6,-1
"620",1243,"loss","James Vick","UFC Fight Night 57 - Edgar vs. Swanson",3,"5:00","Decision (Unanimous)",2014-11-22,0,1,TRUE,6,1,5,0.846153846153846,13,0.384615384615385,FALSE,0.153846153846154,FALSE,2,5,1.66666666666667,"Nick Hein",575,"1243_James Vick_2014-11-22","575_Nick Hein_2014-11-22",575,"win","Nick Hein","UFC Fight Night 57 - Edgar vs. Swanson",3,"5:00","Decision (Unanimous)",2014-11-22,1,1,FALSE,1,7,6,1,6,0.666666666666667,FALSE,0,FALSE,0,4,4,"James Vick",1243,"575_Nick Hein_2014-11-22",0,0,1,2
"621",1243,"win","Yusuke Kasuya","UFC Fight Night 75 - Barnett vs. Nelson",3,"5:00","Decision (Unanimous)",2015-09-26,1,1,FALSE,7,2,1,0.8,15,0.333333333333333,FALSE,0.133333333333333,FALSE,2,5,1.66666666666667,"Nick Hein",34,"1243_Yusuke Kasuya_2015-09-26","34_Nick Hein_2015-09-26",34,"loss","Nick Hein","UFC Fight Night 75 - Barnett vs. Nelson",3,"5:00","Decision (Unanimous)",2015-09-26,0,1,TRUE,8,1,1,0.75,12,0.75,TRUE,0.25,FALSE,3,9,2.25,"Yusuke Kasuya",1243,"34_Nick Hein_2015-09-26",-1,0,-4,-1
"622",1243,"loss","Frank Camacho","UFC Fight Night 153 - Gustafsson vs. Smith",2,"4:56","TKO (Punches)",2019-06-01,0,0,FALSE,8,3,-2,0.736842105263158,19,0.263157894736842,FALSE,0.157894736842105,FALSE,3,5,1.25,"Nick Hein",642,"1243_Frank Camacho_2019-06-01","642_Nick Hein_2019-06-01",642,"win","Nick Hein","UFC Fight Night 153 - Gustafsson vs. Smith",2,"4:56","TKO (Punches)",2019-06-01,1,0,TRUE,13,1,-2,0.75,28,0.642857142857143,FALSE,0.178571428571429,TRUE,5,18,3,"Frank Camacho",1243,"642_Nick Hein_2019-06-01",0,-1,-13,-2
